category,month,total_sales,total_profit
Furniture,Sep,187330.0,31355.0
Furniture,Oct,177068.0,32813.0
Furniture,Mar,213050.0,39113.0
Office Supplies,Feb,497514.0,87708.0
Technology,Jul,183225.0,32350.0
Office Supplies,Dec,552225.0,96081.0
Furniture,Aug,172630.0,31004.0
Office Supplies,Jul,494096.0,90837.0
Office Supplies,Jun,466951.0,86062.0
Technology,Sep,159508.0,28588.0
Technology,Dec,216973.0,38260.0
Technology,Jun,201252.0,36599.0
Office Supplies,Jan,546797.0,94579.0
Technology,Aug,182023.0,31875.0
Technology,Oct,229920.0,39348.0
Technology,Jan,183417.0,33571.0
Office Supplies,Mar,548831.0,92757.0
Office Supplies,Aug,478767.0,85128.0
Office Supplies,Sep,480205.0,85597.0
Office Supplies,Oct,538955.0,95437.0
Furniture,Nov,172561.0,29203.0
Office Supplies,Nov,481407.0,82076.0
Technology,May,176497.0,29608.0
Furniture,Feb,144525.0,26909.0
Office Supplies,Apr,483016.0,85704.0
Furniture,Jan,170968.0,29724.0
Furniture,Jun,163130.0,27039.0
Technology,Nov,200389.0,34946.0
Technology,Mar,162587.0,27585.0
Technology,Feb,156727.0,26527.0
Furniture,Apr,191645.0,34139.0
Technology,Apr,217760.0,36888.0
Furniture,Dec,177465.0,31692.0
Office Supplies,May,536216.0,95682.0
Furniture,Jul,147901.0,25990.0
Furniture,May,170888.0,31700.0
