region,month_name,total_sales
South,Mar,199585.0
South,Jan,184979.0
East,Apr,312992.0
East,Nov,284441.0
Central,May,228960.0
East,Mar,288639.0
Central,Oct,216618.0
South,Nov,181456.0
Central,Apr,240835.0
South,Jul,129327.0
Central,Mar,255264.0
East,Jan,302718.0
West,Apr,316040.0
East,Sep,265218.0
South,Sep,178705.0
West,Aug,265234.0
Central,Nov,208457.0
South,Feb,175639.0
West,Mar,291242.0
South,Dec,199431.0
East,Feb,289088.0
West,Dec,373873.0
West,Sep,295484.0
Central,Sep,208750.0
South,Aug,179504.0
East,Jun,270688.0
West,Jan,325468.0
South,Apr,189551.0
Central,Dec,236523.0
West,Oct,297844.0
Central,Jun,214246.0
Central,Aug,251288.0
East,Oct,346224.0
West,Jun,300909.0
West,Jul,309084.0
West,Nov,313551.0
East,Dec,321746.0
South,Jun,173627.0
East,Jul,290145.0
East,May,300662.0
South,Oct,214778.0
Central,Jul,234494.0
Central,Jan,226540.0
East,Aug,272360.0
Central,Feb,238170.0
South,May,204652.0
West,May,292451.0
West,Feb,219990.0
