region,month_name,total_sales
South,Mar,247262.0
South,Jan,234963.0
East,Apr,390924.0
East,Nov,350754.0
Central,May,286384.0
East,Mar,367272.0
Central,Oct,288865.0
South,Nov,238716.0
Central,Apr,301915.0
South,Jul,175788.0
Central,Mar,319294.0
East,Jan,381642.0
West,Apr,392706.0
East,Sep,343868.0
South,Sep,216618.0
West,Aug,337775.0
Central,Nov,272141.0
South,Feb,218506.0
West,Mar,369743.0
South,Dec,243077.0
East,Feb,379452.0
West,Dec,456395.0
West,Sep,389856.0
Central,Sep,265863.0
South,Aug,216605.0
East,Jun,341365.0
West,Jan,416492.0
South,Apr,245610.0
Central,Dec,316365.0
West,Oct,384303.0
Central,Jun,277786.0
Central,Aug,308540.0
East,Oct,420171.0
West,Jun,374836.0
West,Jul,383046.0
West,Nov,386948.0
East,Dec,397111.0
South,Jun,233826.0
East,Jul,387297.0
East,May,370556.0
South,Oct,269669.0
Central,Jul,314011.0
Central,Jan,297979.0
East,Aug,341820.0
Central,Feb,303058.0
South,May,261671.0
West,May,374365.0
West,Feb,287602.0
