segment,month_name,total_sales,total_profit
Corporate,Oct,414024.0,70875.0
Home Office,Jul,239508.0,43868.0
Consumer,Jul,594144.0,104392.0
Corporate,Mar,337132.0,56254.0
Consumer,Nov,582624.0,99956.0
Home Office,Aug,205454.0,37189.0
Consumer,Aug,605062.0,107751.0
Corporate,Aug,334344.0,57590.0
Home Office,Apr,219144.0,38379.0
Consumer,Jun,577865.0,104355.0
Consumer,May,642760.0,113776.0
Home Office,Sep,199792.0,35299.0
Corporate,Jul,337444.0,59791.0
Corporate,Dec,415899.0,71965.0
Corporate,May,367630.0,65386.0
Corporate,Apr,384690.0,66065.0
Home Office,May,221254.0,40417.0
Home Office,Jan,215995.0,39830.0
Home Office,Jun,196306.0,36194.0
Consumer,Sep,607047.0,107867.0
Home Office,Mar,242284.0,40523.0
Consumer,Apr,656157.0,115866.0
Home Office,Nov,211089.0,37121.0
Home Office,Oct,237191.0,42107.0
Consumer,Dec,678856.0,122934.0
Corporate,Nov,392478.0,67616.0
Corporate,Sep,339998.0,60568.0
Corporate,Feb,370139.0,63352.0
Home Office,Feb,191841.0,34976.0
Consumer,Mar,665275.0,117792.0
Consumer,Oct,647255.0,113619.0
Corporate,Jan,456128.0,78000.0
Consumer,Jan,583893.0,101770.0
Corporate,Jun,362311.0,65556.0
Home Office,Dec,232679.0,39938.0
Consumer,Feb,566480.0,101856.0
