category,month,total_sales,total_profit
Furniture,Sep,175035.0,29145.0
Furniture,Oct,169163.0,31480.0
Furniture,Mar,203532.0,37618.0
Office Supplies,Feb,467599.0,82481.0
Technology,Jul,169278.0,29781.0
Office Supplies,Dec,525424.0,91304.0
Furniture,Aug,164139.0,29452.0
Office Supplies,Jul,447396.0,82696.0
Office Supplies,Jun,427929.0,78761.0
Technology,Sep,148210.0,26628.0
Technology,Dec,204606.0,36088.0
Technology,Jun,186383.0,34094.0
Office Supplies,Jan,496912.0,86006.0
Technology,Aug,169460.0,29579.0
Technology,Oct,213084.0,35465.0
Technology,Jan,172158.0,31610.0
Office Supplies,Mar,514559.0,86044.0
Office Supplies,Aug,452863.0,80945.0
Office Supplies,Sep,456292.0,81422.0
Office Supplies,Oct,513074.0,91061.0
Furniture,Nov,163931.0,27750.0
Office Supplies,Nov,432892.0,72687.0
Technology,May,165954.0,27756.0
Furniture,Feb,131107.0,24787.0
Office Supplies,Apr,453229.0,80299.0
Furniture,Jan,161237.0,27984.0
Furniture,Jun,141690.0,23335.0
Technology,Nov,191939.0,33525.0
Technology,Mar,154133.0,26002.0
Technology,Feb,145520.0,24602.0
Furniture,Apr,168782.0,29533.0
Technology,Apr,202786.0,34069.0
Furniture,Dec,165316.0,29644.0
Office Supplies,May,501388.0,89009.0
Furniture,Jul,136888.0,23954.0
Furniture,May,162774.0,30352.0
