state,total_sales,total_customers
Alabama,78137.0,49
Arizona,371902.0,129
Arkansas,58497.0,8
California,2516554.0,858
Colorado,297872.0,106
Connecticut,88106.0,32
Delaware,103590.0,33
District of Columbia,7388.0,3
Florida,467376.0,142
Georgia,203712.0,105
Illinois,594692.0,216
Indiana,148096.0,58
Iowa,30771.0,20
Kansas,38971.0,6
Kentucky,305682.0,64
Louisiana,69306.0,35
Maryland,45324.0,20
Massachusetts,168943.0,66
Michigan,263711.0,82
Minnesota,221714.0,59
Mississippi,71384.0,24
Missouri,82381.0,36
Nebraska,6313.0,8
Nevada,25419.0,17
New Hampshire,28444.0,13
New Jersey,206887.0,64
New Mexico,11361.0,15
New York,1290901.0,450
North Carolina,394302.0,178
Ohio,592659.0,204
Oklahoma,47985.0,18
Oregon,54549.0,14
Pennsylvania,714656.0,266
Rhode Island,64080.0,20
South Dakota,4821.0,5
Tennessee,198759.0,70
Texas,1249841.0,425
Utah,91349.0,32
Virginia,265242.0,86
Washington,595922.0,220
Wisconsin,93894.0,43
