state,total_sales,total_customers
Alabama,72092.0,44
Arizona,343688.0,116
Arkansas,57876.0,7
California,2415279.0,766
Colorado,286059.0,91
Connecticut,86576.0,30
Delaware,102223.0,31
District of Columbia,7388.0,3
Florida,454316.0,131
Georgia,175831.0,91
Illinois,560091.0,192
Indiana,139919.0,49
Iowa,30771.0,20
Kansas,37564.0,5
Kentucky,302042.0,58
Louisiana,65782.0,32
Maryland,42519.0,16
Massachusetts,165540.0,61
Michigan,253057.0,73
Minnesota,218708.0,54
Mississippi,64728.0,20
Missouri,79225.0,32
Nebraska,6313.0,8
Nevada,25419.0,17
New Hampshire,28444.0,13
New Jersey,196407.0,55
New Mexico,11361.0,15
New York,1250448.0,412
North Carolina,377362.0,154
Ohio,585284.0,190
Oklahoma,46361.0,16
Oregon,40053.0,11
Pennsylvania,668617.0,227
Rhode Island,58870.0,15
South Dakota,4821.0,5
Tennessee,196571.0,65
Texas,1209446.0,388
Utah,83144.0,28
Virginia,257340.0,79
Washington,575664.0,200
Wisconsin,91228.0,38
