category,month,total_sales,total_profit
Furniture,Sep,165673.0,27416.0
Furniture,Oct,157463.0,29440.0
Furniture,Mar,192434.0,35633.0
Office Supplies,Feb,430665.0,75651.0
Technology,Jul,157628.0,27856.0
Office Supplies,Dec,485671.0,84065.0
Furniture,Aug,152488.0,27335.0
Office Supplies,Jul,406378.0,74827.0
Office Supplies,Jun,379550.0,68795.0
Technology,Sep,134439.0,24457.0
Technology,Dec,181237.0,31375.0
Technology,Jun,174781.0,32035.0
Office Supplies,Jan,451362.0,79318.0
Technology,Aug,154152.0,26685.0
Technology,Oct,194511.0,31986.0
Technology,Jan,159791.0,29631.0
Office Supplies,Mar,458610.0,75948.0
Office Supplies,Aug,407558.0,73315.0
Office Supplies,Sep,401825.0,70177.0
Office Supplies,Oct,463307.0,80672.0
Furniture,Nov,153199.0,25652.0
Office Supplies,Nov,407050.0,68238.0
Technology,May,153187.0,25405.0
Furniture,Feb,123715.0,23361.0
Office Supplies,Apr,397305.0,68925.0
Furniture,Jan,147743.0,25738.0
Furniture,Jun,113469.0,19525.0
Technology,Nov,177790.0,30852.0
Technology,Mar,139258.0,23927.0
Technology,Feb,136009.0,22741.0
Furniture,Apr,159434.0,27823.0
Technology,Apr,178029.0,29829.0
Furniture,Dec,155910.0,28079.0
Office Supplies,May,449394.0,80273.0
Furniture,Jul,124597.0,21861.0
Furniture,May,149116.0,28000.0
