category,month,total_sales,total_profit
Furniture,Sep,176502.0,29287.0
Furniture,Oct,169285.0,31495.0
Furniture,Mar,204899.0,37794.0
Office Supplies,Feb,468836.0,82689.0
Technology,Jul,169278.0,29781.0
Office Supplies,Dec,529215.0,92031.0
Furniture,Aug,164369.0,29516.0
Office Supplies,Jul,449093.0,82993.0
Office Supplies,Jun,429726.0,79160.0
Technology,Sep,149204.0,26834.0
Technology,Dec,205267.0,36199.0
Technology,Jun,186383.0,34094.0
Office Supplies,Jan,500225.0,86713.0
Technology,Aug,170208.0,29723.0
Technology,Oct,213591.0,35593.0
Technology,Jan,173596.0,31801.0
Office Supplies,Mar,526274.0,89028.0
Office Supplies,Aug,456264.0,81537.0
Office Supplies,Sep,456851.0,81532.0
Office Supplies,Oct,514292.0,91219.0
Furniture,Nov,165153.0,27978.0
Office Supplies,Nov,439682.0,73958.0
Technology,May,166957.0,27961.0
Furniture,Feb,131343.0,24805.0
Office Supplies,Apr,455530.0,80565.0
Furniture,Jan,161658.0,28067.0
Furniture,Jun,142991.0,23475.0
Technology,Nov,192440.0,33631.0
Technology,Mar,154789.0,26118.0
Technology,Feb,146771.0,24909.0
Furniture,Apr,169109.0,29596.0
Technology,Apr,204092.0,34398.0
Furniture,Dec,166876.0,29949.0
Office Supplies,May,504721.0,89557.0
Furniture,Jul,137206.0,24031.0
Furniture,May,162849.0,30360.0
