region,month_name,total_sales
South,Mar,244023.0
South,Jan,222354.0
East,Apr,385436.0
East,Nov,343675.0
Central,May,278888.0
East,Mar,361200.0
Central,Oct,275557.0
South,Nov,234930.0
Central,Apr,296831.0
South,Jul,167242.0
Central,Mar,314839.0
East,Jan,376342.0
West,Apr,384431.0
East,Sep,339331.0
South,Sep,213515.0
West,Aug,329687.0
Central,Nov,265852.0
South,Feb,216273.0
West,Mar,361995.0
South,Dec,239440.0
East,Feb,368667.0
West,Dec,442012.0
West,Sep,371871.0
Central,Sep,262215.0
South,Aug,209781.0
East,Jun,325192.0
West,Jan,407652.0
South,Apr,243883.0
Central,Dec,306366.0
West,Oct,376035.0
Central,Jun,262927.0
Central,Aug,305272.0
East,Oct,414761.0
West,Jun,364505.0
West,Jul,370529.0
West,Nov,381792.0
East,Dec,391010.0
South,Jun,229613.0
East,Jul,377118.0
East,May,365090.0
South,Oct,255216.0
Central,Jul,308626.0
Central,Jan,291212.0
East,Aug,333935.0
Central,Feb,298933.0
South,May,256429.0
West,May,369289.0
West,Feb,281162.0
