region,month_name,total_sales
South,Mar,185415.0
South,Jan,167658.0
East,Apr,267423.0
East,Nov,250000.0
Central,May,204428.0
East,Mar,257313.0
Central,Oct,192676.0
South,Nov,169292.0
Central,Apr,209544.0
South,Jul,113057.0
Central,Mar,227528.0
East,Jan,273560.0
West,Apr,274739.0
East,Sep,233552.0
South,Sep,162395.0
West,Aug,235711.0
Central,Nov,186983.0
South,Feb,164983.0
West,Mar,263544.0
South,Dec,181570.0
East,Feb,246505.0
West,Dec,309020.0
West,Sep,250108.0
Central,Sep,192460.0
South,Aug,159524.0
East,Jun,239671.0
West,Jan,278406.0
South,Apr,153604.0
Central,Dec,200426.0
West,Oct,261384.0
Central,Jun,189575.0
Central,Aug,209147.0
East,Oct,312897.0
West,Jun,267430.0
West,Jul,272775.0
West,Nov,268959.0
East,Dec,265825.0
South,Jun,149549.0
East,Jul,255002.0
East,May,262468.0
South,Oct,192080.0
Central,Jul,209991.0
Central,Jan,193876.0
East,Aug,250413.0
Central,Feb,215964.0
South,May,180534.0
West,May,251750.0
West,Feb,185038.0
