region,month_name,total_sales
South,Mar,162228.0
South,Jan,141887.0
East,Apr,242841.0
East,Nov,223261.0
Central,May,190598.0
East,Mar,234555.0
Central,Oct,178306.0
South,Nov,140574.0
Central,Apr,194753.0
South,Jul,101116.0
Central,Mar,215157.0
East,Jan,250316.0
West,Apr,242889.0
East,Sep,212331.0
South,Sep,151441.0
West,Aug,214985.0
Central,Nov,167625.0
South,Feb,154212.0
West,Mar,243365.0
South,Dec,164221.0
East,Feb,224661.0
West,Dec,281699.0
West,Sep,224516.0
Central,Sep,179891.0
South,Aug,141881.0
East,Jun,204000.0
West,Jan,253589.0
South,Apr,134836.0
Central,Dec,177020.0
West,Oct,247577.0
Central,Jun,170829.0
Central,Aug,186846.0
East,Oct,289279.0
West,Jun,236576.0
West,Jul,233647.0
West,Nov,244965.0
East,Dec,247417.0
South,Jun,127637.0
East,Jul,217527.0
East,May,229022.0
South,Oct,172442.0
Central,Jul,192616.0
Central,Jan,170682.0
East,Aug,228349.0
Central,Feb,189291.0
South,May,165787.0
West,May,223921.0
West,Feb,168622.0
