category,month,total_sales,total_profit
Furniture,Sep,271258.0,47001.0
Furniture,Oct,262391.0,46997.0
Furniture,Mar,298365.0,54847.0
Office Supplies,Feb,728468.0,129537.0
Technology,Jul,303689.0,50908.0
Office Supplies,Dec,799394.0,138628.0
Furniture,Aug,256170.0,46105.0
Office Supplies,Jul,728306.0,131925.0
Office Supplies,Jun,705448.0,127860.0
Technology,Sep,244258.0,43801.0
Technology,Dec,332067.0,60375.0
Technology,Jun,305009.0,54597.0
Office Supplies,Jan,808635.0,141204.0
Technology,Aug,253444.0,44965.0
Technology,Oct,318087.0,54058.0
Technology,Jan,280869.0,49529.0
Office Supplies,Mar,789543.0,133376.0
Office Supplies,Aug,707326.0,124236.0
Office Supplies,Sep,709508.0,125502.0
Office Supplies,Oct,788828.0,137393.0
Furniture,Nov,244577.0,42283.0
Office Supplies,Nov,725779.0,124007.0
Technology,May,253545.0,43397.0
Furniture,Feb,239405.0,44733.0
Office Supplies,Apr,732172.0,128525.0
Furniture,Jan,251204.0,44137.0
Furniture,Jun,234563.0,40578.0
Technology,Nov,287717.0,51821.0
Technology,Mar,232660.0,40529.0
Technology,Feb,236146.0,38556.0
Furniture,Apr,274924.0,48521.0
Technology,Apr,335962.0,57480.0
Furniture,Dec,291647.0,53381.0
Office Supplies,May,799725.0,142998.0
Furniture,Jul,243227.0,41845.0
Furniture,May,250097.0,46064.0
