region,month_name,total_sales
South,Mar,228535.0
South,Jan,213677.0
East,Apr,364217.0
East,Nov,326004.0
Central,May,265268.0
East,Mar,330982.0
Central,Oct,256097.0
South,Nov,223375.0
Central,Apr,277270.0
South,Jul,154779.0
Central,Mar,293726.0
East,Jan,340121.0
West,Apr,362759.0
East,Sep,313443.0
South,Sep,203182.0
West,Aug,309653.0
Central,Nov,248489.0
South,Feb,206379.0
West,Mar,345518.0
South,Dec,230200.0
East,Feb,329089.0
West,Dec,418639.0
West,Sep,353354.0
Central,Sep,241712.0
South,Aug,203784.0
East,Jun,309217.0
West,Jan,383256.0
South,Apr,222559.0
Central,Dec,282051.0
West,Oct,347788.0
Central,Jun,248364.0
Central,Aug,285551.0
East,Oct,383293.0
West,Jun,344588.0
West,Jul,350221.0
West,Nov,355846.0
East,Dec,365307.0
South,Jun,207252.0
East,Jul,339870.0
East,May,352214.0
South,Oct,247111.0
Central,Jul,280961.0
Central,Jan,268390.0
East,Aug,317658.0
Central,Feb,271279.0
South,May,239644.0
West,May,349009.0
West,Feb,258244.0
