category,month,total_sales,total_profit
Furniture,Sep,176608.0,29308.0
Furniture,Oct,170853.0,31802.0
Furniture,Mar,206087.0,37968.0
Office Supplies,Feb,470329.0,82930.0
Technology,Jul,169278.0,29781.0
Office Supplies,Dec,529671.0,92102.0
Furniture,Aug,165177.0,29659.0
Office Supplies,Jul,450642.0,83204.0
Office Supplies,Jun,430089.0,79259.0
Technology,Sep,149204.0,26834.0
Technology,Dec,205822.0,36288.0
Technology,Jun,187318.0,34178.0
Office Supplies,Jan,500891.0,86863.0
Technology,Aug,170390.0,29741.0
Technology,Oct,213591.0,35593.0
Technology,Jan,173804.0,31839.0
Office Supplies,Mar,527199.0,89222.0
Office Supplies,Aug,456875.0,81676.0
Office Supplies,Sep,457252.0,81620.0
Office Supplies,Oct,515948.0,91527.0
Furniture,Nov,165794.0,28032.0
Office Supplies,Nov,441388.0,74326.0
Technology,May,166957.0,27961.0
Furniture,Feb,131785.0,24835.0
Office Supplies,Apr,456599.0,80741.0
Furniture,Jan,162395.0,28241.0
Furniture,Jun,144304.0,23694.0
Technology,Nov,192440.0,33631.0
Technology,Mar,154789.0,26118.0
Technology,Feb,146991.0,24935.0
Furniture,Apr,170657.0,29827.0
Technology,Apr,204708.0,34519.0
Furniture,Dec,167158.0,29964.0
Office Supplies,May,506973.0,90119.0
Furniture,Jul,137939.0,24208.0
Furniture,May,163463.0,30468.0
