category,month,total_sales,total_profit
Furniture,Sep,237912.0,41064.0
Furniture,Oct,214834.0,39408.0
Furniture,Mar,267671.0,48980.0
Office Supplies,Feb,612210.0,109010.0
Technology,Jul,236654.0,40602.0
Office Supplies,Dec,675739.0,117625.0
Furniture,Aug,222114.0,40589.0
Office Supplies,Jul,616312.0,112159.0
Office Supplies,Jun,594122.0,108601.0
Technology,Sep,202812.0,36765.0
Technology,Dec,291080.0,51958.0
Technology,Jun,241787.0,44235.0
Office Supplies,Jan,687720.0,118714.0
Technology,Aug,218105.0,38312.0
Technology,Oct,263930.0,45116.0
Technology,Jan,227016.0,41186.0
Office Supplies,Mar,668343.0,112467.0
Office Supplies,Aug,602050.0,106008.0
Office Supplies,Sep,596858.0,106348.0
Office Supplies,Oct,674594.0,118291.0
Furniture,Nov,208193.0,35977.0
Office Supplies,Nov,602903.0,102656.0
Technology,May,217102.0,36692.0
Furniture,Feb,175939.0,32725.0
Office Supplies,Apr,632678.0,110423.0
Furniture,Jan,213757.0,37268.0
Furniture,Jun,202993.0,35196.0
Technology,Nov,252917.0,45487.0
Technology,Mar,195118.0,33569.0
Technology,Feb,203068.0,33236.0
Furniture,Apr,223269.0,39864.0
Technology,Apr,282413.0,48452.0
Furniture,Dec,253717.0,46461.0
Office Supplies,May,697982.0,125325.0
Furniture,Jul,193882.0,34257.0
Furniture,May,210908.0,39137.0
