category,month,total_sales,total_profit
Furniture,Sep,275614.0,48030.0
Furniture,Oct,272883.0,48946.0
Furniture,Mar,300592.0,55206.0
Office Supplies,Feb,737265.0,131299.0
Technology,Jul,307734.0,51617.0
Office Supplies,Dec,813374.0,141217.0
Furniture,Aug,261202.0,46877.0
Office Supplies,Jul,737634.0,133487.0
Office Supplies,Jun,723708.0,131661.0
Technology,Sep,256363.0,45238.0
Technology,Dec,340602.0,61768.0
Technology,Jun,307698.0,55074.0
Office Supplies,Jan,827809.0,145468.0
Technology,Aug,258671.0,45920.0
Technology,Oct,323240.0,54882.0
Technology,Jan,287357.0,50657.0
Office Supplies,Mar,801394.0,135269.0
Office Supplies,Aug,718851.0,126453.0
Office Supplies,Sep,730056.0,130158.0
Office Supplies,Oct,807609.0,141167.0
Furniture,Nov,247124.0,42644.0
Office Supplies,Nov,733798.0,125514.0
Technology,May,269197.0,45424.0
Furniture,Feb,244724.0,45783.0
Office Supplies,Apr,759122.0,133704.0
Furniture,Jan,255369.0,44865.0
Furniture,Jun,237741.0,41112.0
Technology,Nov,291929.0,52536.0
Technology,Mar,235736.0,41093.0
Technology,Feb,245457.0,39883.0
Furniture,Apr,278336.0,49217.0
Technology,Apr,341106.0,58477.0
Furniture,Dec,296102.0,54279.0
Office Supplies,May,815056.0,145626.0
Furniture,Jul,249123.0,43014.0
Furniture,May,254522.0,46851.0
