segment,month_name,total_sales,total_profit
Corporate,Oct,377449.0,65872.0
Home Office,Jul,232302.0,42641.0
Consumer,Jul,557273.0,97306.0
Corporate,Mar,319602.0,54600.0
Consumer,Nov,556798.0,95799.0
Home Office,Aug,200010.0,36157.0
Consumer,Aug,582663.0,104082.0
Corporate,Aug,324732.0,56091.0
Home Office,Apr,211925.0,36905.0
Consumer,Jun,559340.0,100848.0
Consumer,May,622348.0,110485.0
Home Office,Sep,189017.0,33232.0
Corporate,Jul,326966.0,57620.0
Corporate,Dec,403219.0,69802.0
Corporate,May,358288.0,63721.0
Corporate,Apr,370679.0,63747.0
Home Office,May,215272.0,39447.0
Home Office,Jan,210807.0,39127.0
Home Office,Jun,188046.0,34779.0
Consumer,Sep,581693.0,102648.0
Home Office,Mar,232199.0,38560.0
Consumer,Apr,629797.0,111301.0
Home Office,Nov,204024.0,35890.0
Home Office,Oct,227488.0,40209.0
Consumer,Dec,654605.0,118208.0
Corporate,Nov,378953.0,65147.0
Corporate,Sep,328425.0,58543.0
Corporate,Feb,339030.0,56352.0
Home Office,Feb,182868.0,33256.0
Consumer,Mar,636026.0,112365.0
Consumer,Oct,620139.0,109500.0
Corporate,Jan,433421.0,73300.0
Consumer,Jan,551720.0,96969.0
Corporate,Jun,353251.0,63802.0
Home Office,Dec,225922.0,38616.0
Consumer,Feb,534082.0,97159.0
