segment,month_name,total_sales,total_profit
Corporate,Oct,423086.0,72667.0
Home Office,Jul,262560.0,47667.0
Consumer,Jul,632509.0,110815.0
Corporate,Mar,348704.0,58262.0
Consumer,Nov,606504.0,104630.0
Home Office,Aug,211548.0,38188.0
Consumer,Aug,632292.0,112845.0
Corporate,Aug,348069.0,59959.0
Home Office,Apr,228719.0,40071.0
Consumer,Jun,610166.0,109643.0
Consumer,May,670164.0,118589.0
Home Office,Sep,211896.0,37537.0
Corporate,Jul,345673.0,61030.0
Corporate,Dec,436493.0,75509.0
Corporate,May,376678.0,67140.0
Corporate,Apr,411986.0,70249.0
Home Office,May,231874.0,42555.0
Home Office,Jan,223105.0,40911.0
Home Office,Jun,210156.0,38192.0
Consumer,Sep,626754.0,111078.0
Home Office,Mar,251067.0,42134.0
Consumer,Apr,679373.0,120083.0
Home Office,Nov,224330.0,39403.0
Home Office,Oct,245980.0,43642.0
Consumer,Dec,719337.0,130370.0
Corporate,Nov,402609.0,69516.0
Corporate,Sep,362780.0,63503.0
Corporate,Feb,390510.0,67192.0
Home Office,Feb,200765.0,36432.0
Consumer,Mar,693807.0,123264.0
Consumer,Oct,662620.0,116369.0
Corporate,Jan,469432.0,80469.0
Consumer,Jan,614466.0,106732.0
Corporate,Jun,379262.0,68010.0
Home Office,Dec,243093.0,41836.0
Consumer,Feb,584420.0,104746.0
