region,month_name,total_sales
South,Mar,195085.0
South,Jan,180363.0
East,Apr,301980.0
East,Nov,273242.0
Central,May,221642.0
East,Mar,280396.0
Central,Oct,207014.0
South,Nov,175550.0
Central,Apr,222773.0
South,Jul,123823.0
Central,Mar,239476.0
East,Jan,293853.0
West,Apr,308065.0
East,Sep,250102.0
South,Sep,175287.0
West,Aug,250151.0
Central,Nov,199272.0
South,Feb,172211.0
West,Mar,281078.0
South,Dec,190775.0
East,Feb,266361.0
West,Dec,353816.0
West,Sep,284188.0
Central,Sep,204362.0
South,Aug,169765.0
East,Jun,261292.0
West,Jan,314337.0
South,Apr,166889.0
Central,Dec,231024.0
West,Oct,287454.0
Central,Jun,209481.0
Central,Aug,225793.0
East,Oct,339409.0
West,Jun,290945.0
West,Jul,295009.0
West,Nov,289442.0
East,Dec,303031.0
South,Jun,159795.0
East,Jul,275101.0
East,May,289274.0
South,Oct,207938.0
Central,Jul,225852.0
Central,Jan,214705.0
East,Aug,263603.0
Central,Feb,229496.0
South,May,197622.0
West,May,282132.0
West,Feb,201653.0
