category,month,total_sales,total_profit
Furniture,Sep,241808.0,41936.0
Furniture,Oct,216262.0,39646.0
Furniture,Mar,267737.0,48997.0
Office Supplies,Feb,617465.0,109943.0
Technology,Jul,240941.0,41502.0
Office Supplies,Dec,683265.0,119080.0
Furniture,Aug,224163.0,41017.0
Office Supplies,Jul,624015.0,113346.0
Office Supplies,Jun,601659.0,109859.0
Technology,Sep,204619.0,37090.0
Technology,Dec,295715.0,52894.0
Technology,Jun,245027.0,44774.0
Office Supplies,Jan,694945.0,120119.0
Technology,Aug,219275.0,38502.0
Technology,Oct,267310.0,45477.0
Technology,Jan,228142.0,41379.0
Office Supplies,Mar,675898.0,113894.0
Office Supplies,Aug,615568.0,107970.0
Office Supplies,Sep,601502.0,107092.0
Office Supplies,Oct,681168.0,119648.0
Furniture,Nov,209401.0,36144.0
Office Supplies,Nov,613198.0,104022.0
Technology,May,218221.0,36983.0
Furniture,Feb,182742.0,34123.0
Office Supplies,Apr,641311.0,112259.0
Furniture,Jan,217427.0,38191.0
Furniture,Jun,205330.0,35762.0
Technology,Nov,254192.0,45723.0
Technology,Mar,196788.0,33846.0
Technology,Feb,206511.0,33806.0
Furniture,Apr,226823.0,40472.0
Technology,Apr,284001.0,48672.0
Furniture,Dec,257079.0,47011.0
Office Supplies,May,704629.0,126381.0
Furniture,Jul,196136.0,34645.0
Furniture,May,214394.0,39672.0
