segment,month_name,total_sales,total_profit
Corporate,Oct,313199.0,54766.0
Home Office,Jul,196392.0,36051.0
Consumer,Jul,458273.0,81690.0
Corporate,Mar,277520.0,46944.0
Consumer,Nov,429276.0,75305.0
Home Office,Aug,159606.0,27916.0
Consumer,Aug,472608.0,85256.0
Corporate,Aug,270227.0,46576.0
Home Office,Apr,170455.0,30684.0
Consumer,Jun,453651.0,80786.0
Consumer,May,496929.0,88839.0
Home Office,Sep,143771.0,25272.0
Corporate,Jul,256890.0,46733.0
Corporate,Dec,334738.0,58451.0
Corporate,May,301678.0,52786.0
Corporate,Apr,300537.0,51320.0
Home Office,May,175888.0,32310.0
Home Office,Jan,172857.0,32078.0
Home Office,Jun,156754.0,29350.0
Consumer,Sep,485680.0,85057.0
Home Office,Mar,190208.0,30426.0
Consumer,Apr,511709.0,89975.0
Home Office,Nov,173582.0,30231.0
Home Office,Oct,188978.0,33274.0
Consumer,Dec,530571.0,95681.0
Corporate,Nov,329277.0,55475.0
Corporate,Sep,275620.0,48941.0
Corporate,Feb,281089.0,45877.0
Home Office,Feb,145454.0,25995.0
Consumer,Mar,521632.0,92918.0
Consumer,Oct,524882.0,93499.0
Corporate,Jan,351683.0,58936.0
Consumer,Jan,455394.0,80414.0
Corporate,Jun,303181.0,55086.0
Home Office,Dec,188029.0,32372.0
Consumer,Feb,433318.0,79883.0
