region,month_name,total_sales
South,Mar,166575.0
South,Jan,142616.0
East,Apr,244255.0
East,Nov,225697.0
Central,May,192224.0
East,Mar,238807.0
Central,Oct,178306.0
South,Nov,140663.0
Central,Apr,195326.0
South,Jul,102362.0
Central,Mar,216937.0
East,Jan,251351.0
West,Apr,245097.0
East,Sep,213348.0
South,Sep,152018.0
West,Aug,216088.0
Central,Nov,168416.0
South,Feb,154676.0
West,Mar,244682.0
South,Dec,164685.0
East,Feb,226191.0
West,Dec,282854.0
West,Sep,228526.0
Central,Sep,180425.0
South,Aug,142448.0
East,Jun,205234.0
West,Jan,256006.0
South,Apr,135301.0
Central,Dec,178270.0
West,Oct,249504.0
Central,Jun,171615.0
Central,Aug,189558.0
East,Oct,291172.0
West,Jun,237688.0
West,Jul,234398.0
West,Nov,246889.0
East,Dec,251495.0
South,Jun,132408.0
East,Jul,218660.0
East,May,231886.0
South,Oct,173829.0
Central,Jul,194078.0
Central,Jan,171832.0
East,Aug,231625.0
Central,Feb,190301.0
South,May,165934.0
West,May,226418.0
West,Feb,170427.0
