region,month_name,total_sales
South,Mar,161121.0
South,Jan,141008.0
East,Apr,238611.0
East,Nov,221621.0
Central,May,187987.0
East,Mar,231294.0
Central,Oct,177237.0
South,Nov,139320.0
Central,Apr,190237.0
South,Jul,100464.0
Central,Mar,214707.0
East,Jan,246540.0
West,Apr,238585.0
East,Sep,210547.0
South,Sep,141759.0
West,Aug,212986.0
Central,Nov,165300.0
South,Feb,152617.0
West,Mar,237336.0
South,Dec,160268.0
East,Feb,220891.0
West,Dec,279243.0
West,Sep,222111.0
Central,Sep,174175.0
South,Aug,139040.0
East,Jun,191715.0
West,Jan,251453.0
South,Apr,133923.0
Central,Dec,174200.0
West,Oct,244870.0
Central,Jun,168296.0
Central,Aug,179385.0
East,Oct,277606.0
West,Jun,227931.0
West,Jul,231623.0
West,Nov,242704.0
East,Dec,244670.0
South,Jun,126681.0
East,Jul,213400.0
East,May,226682.0
South,Oct,172132.0
Central,Jul,187996.0
Central,Jan,169513.0
East,Aug,225760.0
Central,Feb,182494.0
South,May,165214.0
West,May,220777.0
West,Feb,167272.0
