region,month_name,total_sales
South,Mar,214264.0
South,Jan,199984.0
East,Apr,332143.0
East,Nov,300034.0
Central,May,249695.0
East,Mar,307718.0
Central,Oct,229291.0
South,Nov,199843.0
Central,Apr,251676.0
South,Jul,139090.0
Central,Mar,275237.0
East,Jan,316737.0
West,Apr,337119.0
East,Sep,291780.0
South,Sep,196717.0
West,Aug,287054.0
Central,Nov,222780.0
South,Feb,185505.0
West,Mar,325984.0
South,Dec,217826.0
East,Feb,305414.0
West,Dec,395504.0
West,Sep,315251.0
Central,Sep,220858.0
South,Aug,187810.0
East,Jun,284908.0
West,Jan,346079.0
South,Apr,207364.0
Central,Dec,254042.0
West,Oct,320657.0
Central,Jun,229014.0
Central,Aug,263768.0
East,Oct,366464.0
West,Jun,322123.0
West,Jul,325218.0
West,Nov,332760.0
East,Dec,340754.0
South,Jun,182855.0
East,Jul,312691.0
East,May,326392.0
South,Oct,228215.0
Central,Jul,261393.0
Central,Jan,248953.0
East,Aug,292017.0
Central,Feb,248656.0
South,May,220683.0
West,May,320819.0
West,Feb,235460.0
