state,sub_category,quantity_sold,sub_category_rank
Alabama,Paper,174,1
Alabama,Binders,139,2
Alabama,Art,98,3
Alabama,Furnishings,96,4
Alabama,Accessories,85,5
Alabama,Storage,81,6
Alabama,Phones,77,7
Alabama,Chairs,57,8
Alabama,Envelopes,49,9
Alabama,Appliances,34,10
Alabama,Tables,32,11
Alabama,Labels,30,12
Alabama,Bookcases,28,13
Alabama,Machines,26,14
Alabama,Supplies,25,15
Alabama,Fasteners,20,16
Alabama,Copiers,8,17
Arizona,Paper,547,1
Arizona,Binders,465,2
Arizona,Furnishings,419,3
Arizona,Phones,398,4
Arizona,Art,326,5
Arizona,Accessories,317,6
Arizona,Storage,282,7
Arizona,Appliances,216,8
Arizona,Chairs,185,9
Arizona,Labels,165,10
Arizona,Envelopes,134,11
Arizona,Machines,130,12
Arizona,Bookcases,130,12
Arizona,Tables,126,14
Arizona,Fasteners,64,15
Arizona,Supplies,63,16
Arizona,Copiers,31,17
Arkansas,Furnishings,65,1
Arkansas,Phones,63,2
Arkansas,Art,55,3
Arkansas,Paper,44,4
Arkansas,Binders,40,5
Arkansas,Storage,27,6
Arkansas,Appliances,25,7
Arkansas,Fasteners,23,8
Arkansas,Accessories,20,9
Arkansas,Labels,18,10
Arkansas,Tables,15,11
Arkansas,Machines,15,11
Arkansas,Chairs,13,13
Arkansas,Envelopes,4,14
California,Paper,3924,1
California,Binders,3017,2
California,Phones,2689,3
California,Art,2500,4
California,Furnishings,2406,5
California,Accessories,2089,6
California,Storage,1883,7
California,Appliances,1504,8
California,Chairs,1234,9
California,Machines,1103,10
California,Labels,1053,11
California,Tables,791,12
California,Envelopes,782,13
California,Bookcases,766,14
California,Supplies,581,15
California,Fasteners,570,16
California,Copiers,196,17
Colorado,Binders,469,1
Colorado,Paper,469,1
Colorado,Phones,328,3
Colorado,Furnishings,327,4
Colorado,Art,321,5
Colorado,Storage,282,6
Colorado,Accessories,247,7
Colorado,Chairs,184,8
Colorado,Appliances,172,9
Colorado,Machines,140,10
Colorado,Labels,136,11
Colorado,Bookcases,114,12
Colorado,Envelopes,106,13
Colorado,Supplies,103,14
Colorado,Tables,99,15
Colorado,Fasteners,48,16
Colorado,Copiers,10,17
Connecticut,Paper,106,1
Connecticut,Binders,104,2
Connecticut,Furnishings,97,3
Connecticut,Art,86,4
Connecticut,Phones,85,5
Connecticut,Accessories,73,6
Connecticut,Storage,70,7
Connecticut,Appliances,65,8
Connecticut,Labels,47,9
Connecticut,Machines,44,10
Connecticut,Chairs,31,11
Connecticut,Supplies,24,12
Connecticut,Fasteners,23,13
Connecticut,Envelopes,22,14
Connecticut,Bookcases,22,14
Connecticut,Tables,21,16
Connecticut,Copiers,2,17
Delaware,Storage,159,1
Delaware,Furnishings,154,2
Delaware,Paper,116,3
Delaware,Phones,86,4
Delaware,Accessories,84,5
Delaware,Binders,77,6
Delaware,Art,67,7
Delaware,Machines,67,7
Delaware,Chairs,61,9
Delaware,Appliances,60,10
Delaware,Labels,39,11
Delaware,Bookcases,39,11
Delaware,Envelopes,37,13
Delaware,Supplies,28,14
Delaware,Tables,19,15
Delaware,Fasteners,19,15
District of Columbia,Paper,37,1
District of Columbia,Binders,15,2
District of Columbia,Labels,14,3
District of Columbia,Furnishings,12,4
District of Columbia,Art,7,5
District of Columbia,Fasteners,7,5
