category,month,total_sales,total_profit
Furniture,Sep,214842.0,36562.0
Furniture,Oct,201560.0,37214.0
Furniture,Mar,244648.0,44756.0
Office Supplies,Feb,571842.0,101039.0
Technology,Jul,209975.0,36276.0
Office Supplies,Dec,628470.0,109285.0
Furniture,Aug,207556.0,37678.0
Office Supplies,Jul,576639.0,104794.0
Office Supplies,Jun,549792.0,100996.0
Technology,Sep,193077.0,35208.0
Technology,Dec,267631.0,48000.0
Technology,Jun,226806.0,41518.0
Office Supplies,Jan,642870.0,111128.0
Technology,Aug,203913.0,35573.0
Technology,Oct,252688.0,43159.0
Technology,Jan,210649.0,38287.0
Office Supplies,Mar,615607.0,102879.0
Office Supplies,Aug,563054.0,99244.0
Office Supplies,Sep,545388.0,96313.0
Office Supplies,Oct,626454.0,110339.0
Furniture,Nov,193908.0,33314.0
Office Supplies,Nov,570612.0,96630.0
Technology,May,202171.0,33627.0
Furniture,Feb,164558.0,30868.0
Office Supplies,Apr,579159.0,100828.0
Furniture,Jan,193479.0,33653.0
Furniture,Jun,189706.0,32684.0
Technology,Nov,238709.0,42494.0
Technology,Mar,182533.0,31169.0
Technology,Feb,192023.0,31474.0
Furniture,Apr,211269.0,37683.0
Technology,Apr,271869.0,46626.0
Furniture,Dec,240485.0,44206.0
Office Supplies,May,634475.0,113874.0
Furniture,Jul,181828.0,32311.0
Furniture,May,194254.0,36028.0
