category,month,total_sales,total_profit
Furniture,Sep,270382.0,46867.0
Furniture,Oct,260823.0,46704.0
Furniture,Mar,295519.0,54317.0
Office Supplies,Feb,714928.0,127686.0
Technology,Jul,292904.0,49836.0
Office Supplies,Dec,792427.0,137440.0
Furniture,Aug,254187.0,45738.0
Office Supplies,Jul,725323.0,131265.0
Office Supplies,Jun,700956.0,127257.0
Technology,Sep,241950.0,43361.0
Technology,Dec,331095.0,60265.0
Technology,Jun,293368.0,53234.0
Office Supplies,Jan,804811.0,140552.0
Technology,Aug,251934.0,44640.0
Technology,Oct,316154.0,53653.0
Technology,Jan,278698.0,49166.0
Office Supplies,Mar,776629.0,130806.0
Office Supplies,Aug,698619.0,122741.0
Office Supplies,Sep,703873.0,124558.0
Office Supplies,Oct,786031.0,136949.0
Furniture,Nov,240607.0,41540.0
Office Supplies,Nov,721492.0,123208.0
Technology,May,250588.0,42988.0
Furniture,Feb,238946.0,44648.0
Office Supplies,Apr,727908.0,127671.0
Furniture,Jan,247567.0,43388.0
Furniture,Jun,233489.0,40420.0
Technology,Nov,286460.0,51538.0
Technology,Mar,231423.0,40317.0
Technology,Feb,234744.0,38372.0
Furniture,Apr,269322.0,47546.0
Technology,Apr,333925.0,57136.0
Furniture,Dec,289426.0,52896.0
Office Supplies,May,794373.0,142076.0
Furniture,Jul,241915.0,41566.0
Furniture,May,248015.0,45641.0
