region,month_name,total_sales
South,Mar,188443.0
South,Jan,170664.0
East,Apr,272699.0
East,Nov,253408.0
Central,May,206909.0
East,Mar,260074.0
Central,Oct,196569.0
South,Nov,172977.0
Central,Apr,212289.0
South,Jul,115003.0
Central,Mar,228702.0
East,Jan,278820.0
West,Apr,287707.0
East,Sep,237406.0
South,Sep,166098.0
West,Aug,240050.0
Central,Nov,190887.0
South,Feb,168093.0
West,Mar,267527.0
South,Dec,184083.0
East,Feb,255334.0
West,Dec,319650.0
West,Sep,271777.0
Central,Sep,193475.0
South,Aug,164605.0
East,Jun,245999.0
West,Jan,288145.0
South,Apr,157183.0
Central,Dec,204290.0
West,Oct,270166.0
Central,Jun,201663.0
Central,Aug,213007.0
East,Oct,316833.0
West,Jun,279098.0
West,Jul,280815.0
West,Nov,274357.0
East,Dec,274671.0
South,Jun,154574.0
East,Jul,258579.0
East,May,266302.0
South,Oct,194303.0
Central,Jul,213720.0
Central,Jan,198486.0
East,Aug,256295.0
Central,Feb,218865.0
South,May,184824.0
West,May,263800.0
West,Feb,191403.0
