state,total_sales,total_customers
Alabama,106226.0,84
Arizona,469122.0,218
Arkansas,63860.0,15
California,3212744.0,1529
Colorado,381779.0,184
Connecticut,111773.0,54
Delaware,123817.0,61
District of Columbia,9406.0,6
Florida,547232.0,237
Georgia,263440.0,162
Illinois,810760.0,388
Indiana,188838.0,97
Iowa,48483.0,34
Kansas,40053.0,8
Kentucky,387446.0,119
Louisiana,89643.0,57
Maryland,50032.0,27
Massachusetts,200503.0,100
Michigan,350784.0,142
Minnesota,286807.0,124
Mississippi,88460.0,45
Missouri,102635.0,58
Nebraska,10644.0,13
Nevada,29258.0,23
New Hampshire,35787.0,22
New Jersey,242159.0,102
New Mexico,23132.0,30
New York,1724053.0,822
North Carolina,484029.0,271
Ohio,766775.0,350
Oklahoma,68446.0,30
Oregon,60740.0,21
Pennsylvania,918825.0,467
Rhode Island,85961.0,37
South Dakota,19109.0,9
Tennessee,233809.0,113
Texas,1554613.0,711
Utah,123969.0,57
Virginia,307814.0,139
Washington,734138.0,368
Wisconsin,116852.0,70
