category,month,total_sales,total_profit
Furniture,Sep,163238.0,26918.0
Furniture,Oct,154328.0,28953.0
Furniture,Mar,188980.0,34969.0
Office Supplies,Feb,413435.0,73749.0
Technology,Jul,154864.0,27404.0
Office Supplies,Dec,476921.0,82669.0
Furniture,Aug,148002.0,26749.0
Office Supplies,Jul,393482.0,72915.0
Office Supplies,Jun,366359.0,65971.0
Technology,Sep,121391.0,21862.0
Technology,Dec,176322.0,30674.0
Technology,Jun,169915.0,31259.0
Office Supplies,Jan,442215.0,77813.0
Technology,Aug,151657.0,26165.0
Technology,Oct,191853.0,31383.0
Technology,Jan,157139.0,29059.0
Office Supplies,Mar,446433.0,73976.0
Office Supplies,Aug,399343.0,71581.0
Office Supplies,Sep,380289.0,65500.0
Office Supplies,Oct,453395.0,78859.0
Furniture,Nov,147543.0,24780.0
Office Supplies,Nov,401399.0,67153.0
Technology,May,150381.0,24968.0
Furniture,Feb,122819.0,23225.0
Office Supplies,Apr,390691.0,67664.0
Furniture,Jan,145741.0,25463.0
Furniture,Jun,111217.0,19157.0
Technology,Nov,173316.0,30055.0
Technology,Mar,136545.0,23481.0
Technology,Feb,133903.0,22343.0
Furniture,Apr,155697.0,27354.0
Technology,Apr,168863.0,29042.0
Furniture,Dec,153769.0,27756.0
Office Supplies,May,441408.0,78829.0
Furniture,Jul,121969.0,21379.0
Furniture,May,147325.0,27671.0
