segment,month_name,total_sales,total_profit
Corporate,Oct,379223.0,66138.0
Home Office,Jul,232755.0,42716.0
Consumer,Jul,563855.0,98382.0
Corporate,Mar,320668.0,54684.0
Consumer,Nov,564880.0,96693.0
Home Office,Aug,201492.0,36438.0
Consumer,Aug,586008.0,104618.0
Corporate,Aug,325952.0,56347.0
Home Office,Apr,213438.0,37201.0
Consumer,Jun,563390.0,101642.0
Consumer,May,627712.0,111353.0
Home Office,Sep,190852.0,33581.0
Corporate,Jul,328191.0,57886.0
Corporate,Dec,404562.0,69994.0
Corporate,May,359279.0,63870.0
Corporate,Apr,374586.0,64326.0
Home Office,May,217274.0,39733.0
Home Office,Jan,211109.0,39166.0
Home Office,Jun,188987.0,35000.0
Consumer,Sep,588650.0,104003.0
Home Office,Mar,234453.0,39044.0
Consumer,Apr,636980.0,112508.0
Home Office,Nov,204472.0,36009.0
Home Office,Oct,229135.0,40484.0
Consumer,Dec,657730.0,118768.0
Corporate,Nov,381860.0,65774.0
Corporate,Sep,330671.0,58898.0
Corporate,Feb,339754.0,56472.0
Home Office,Feb,183830.0,33514.0
Consumer,Mar,640718.0,113242.0
Consumer,Oct,624229.0,110392.0
Corporate,Jan,435158.0,73593.0
Consumer,Jan,557748.0,98103.0
Corporate,Jun,354851.0,64132.0
Home Office,Dec,225922.0,38616.0
Consumer,Feb,538122.0,97716.0
