category,month,total_sales,total_profit
Furniture,Sep,188028.0,31509.0
Furniture,Oct,178796.0,33164.0
Furniture,Mar,214933.0,39490.0
Office Supplies,Feb,501031.0,88341.0
Technology,Jul,184911.0,32687.0
Office Supplies,Dec,555015.0,96592.0
Furniture,Aug,174219.0,31201.0
Office Supplies,Jul,496306.0,91206.0
Office Supplies,Jun,471074.0,86576.0
Technology,Sep,160741.0,28757.0
Technology,Dec,217879.0,38504.0
Technology,Jun,201322.0,36611.0
Office Supplies,Jan,550632.0,95211.0
Technology,Aug,182837.0,32070.0
Technology,Oct,230252.0,39417.0
Technology,Jan,183955.0,33693.0
Office Supplies,Mar,551487.0,93254.0
Office Supplies,Aug,483418.0,86067.0
Office Supplies,Sep,484324.0,86271.0
Office Supplies,Oct,544961.0,96613.0
Furniture,Nov,172865.0,29277.0
Office Supplies,Nov,495053.0,85060.0
Technology,May,176497.0,29608.0
Furniture,Feb,145153.0,27028.0
Office Supplies,Apr,485956.0,86147.0
Furniture,Jan,171636.0,29835.0
Furniture,Jun,163946.0,27133.0
Technology,Nov,201594.0,35088.0
Technology,Mar,163247.0,27640.0
Technology,Feb,157995.0,26768.0
Furniture,Apr,192672.0,34388.0
Technology,Apr,218868.0,37115.0
Furniture,Dec,178911.0,31926.0
Office Supplies,May,543320.0,97095.0
Furniture,Jul,152067.0,26674.0
Furniture,May,170888.0,31700.0
