segment,month_name,total_sales,total_profit
Corporate,Oct,420685.0,72233.0
Home Office,Jul,257982.0,46711.0
Consumer,Jul,620845.0,109021.0
Corporate,Mar,345979.0,57693.0
Consumer,Nov,602583.0,103757.0
Home Office,Aug,210333.0,37983.0
Consumer,Aug,620822.0,110382.0
Corporate,Aug,343768.0,59163.0
Home Office,Apr,223732.0,39290.0
Consumer,Jun,593807.0,106959.0
Consumer,May,663876.0,117409.0
Home Office,Sep,205092.0,36183.0
Corporate,Jul,343145.0,60703.0
Corporate,Dec,423796.0,73456.0
Corporate,May,375042.0,66830.0
Corporate,Apr,410465.0,69992.0
Home Office,May,228681.0,41991.0
Home Office,Jan,220715.0,40574.0
Home Office,Jun,207867.0,37848.0
Consumer,Sep,621805.0,110383.0
Home Office,Mar,248749.0,41765.0
Consumer,Apr,673704.0,119151.0
Home Office,Nov,220366.0,38433.0
Home Office,Oct,243069.0,43051.0
Consumer,Dec,714387.0,129537.0
Corporate,Nov,400101.0,68914.0
Corporate,Sep,349800.0,62298.0
Corporate,Feb,386516.0,66337.0
Home Office,Feb,197820.0,36065.0
Consumer,Mar,686195.0,121805.0
Consumer,Oct,656991.0,115340.0
Corporate,Jan,466456.0,79878.0
Consumer,Jan,608530.0,105612.0
Corporate,Jun,376834.0,67617.0
Home Office,Dec,237856.0,40845.0
Consumer,Feb,579989.0,103909.0
