segment,month_name,total_sales,total_profit
Corporate,Oct,419188.0,71855.0
Home Office,Jul,257470.0,46669.0
Consumer,Jul,606957.0,106800.0
Corporate,Mar,343115.0,57210.0
Consumer,Nov,601658.0,103553.0
Home Office,Aug,209850.0,37879.0
Consumer,Aug,618630.0,109927.0
Corporate,Aug,341930.0,58824.0
Home Office,Apr,222762.0,39064.0
Consumer,Jun,592308.0,106739.0
Consumer,May,657889.0,116328.0
Home Office,Sep,204168.0,36006.0
Corporate,Jul,342808.0,60609.0
Corporate,Dec,422767.0,73305.0
Corporate,May,372631.0,66283.0
Corporate,Apr,408877.0,69810.0
Home Office,May,228118.0,41936.0
Home Office,Jan,220457.0,40528.0
Home Office,Jun,207434.0,37774.0
Consumer,Sep,619645.0,109968.0
Home Office,Mar,247959.0,41571.0
Consumer,Apr,668623.0,118201.0
Home Office,Nov,219217.0,38270.0
Home Office,Oct,242514.0,42919.0
Consumer,Dec,701987.0,127866.0
Corporate,Nov,399638.0,68825.0
Corporate,Sep,348683.0,62101.0
Corporate,Feb,385458.0,66219.0
Home Office,Feb,196191.0,35778.0
Consumer,Mar,683616.0,121386.0
Consumer,Oct,653889.0,114779.0
Corporate,Jan,464160.0,79432.0
Consumer,Jan,596363.0,103589.0
Corporate,Jun,376284.0,67521.0
Home Office,Dec,237500.0,40739.0
Consumer,Feb,577972.0,103605.0
