region,month_name,total_sales
South,Mar,190429.0
South,Jan,176212.0
East,Apr,286705.0
East,Nov,264914.0
Central,May,210450.0
East,Mar,267052.0
Central,Oct,199375.0
South,Nov,173439.0
Central,Apr,214910.0
South,Jul,117807.0
Central,Mar,231064.0
East,Jan,279557.0
West,Apr,290178.0
East,Sep,243138.0
South,Sep,170703.0
West,Aug,242383.0
Central,Nov,193472.0
South,Feb,168795.0
West,Mar,273266.0
South,Dec,186214.0
East,Feb,258932.0
West,Dec,335681.0
West,Sep,275116.0
Central,Sep,196697.0
South,Aug,167134.0
East,Jun,251589.0
West,Jan,300568.0
South,Apr,161511.0
Central,Dec,217956.0
West,Oct,276272.0
Central,Jun,204569.0
Central,Aug,216440.0
East,Oct,320861.0
West,Jun,283798.0
West,Jul,286371.0
West,Nov,278547.0
East,Dec,285995.0
South,Jun,156717.0
East,Jul,262989.0
East,May,269669.0
South,Oct,202031.0
Central,Jul,217274.0
Central,Jan,205206.0
East,Aug,258456.0
Central,Feb,222019.0
South,May,192459.0
West,May,273853.0
West,Feb,193109.0
