state,sub_category,quantity_sold,sub_category_rank
Alabama,Paper,143,1
Alabama,Binders,127,2
Alabama,Furnishings,78,3
Alabama,Accessories,67,4
Alabama,Storage,58,5
Alabama,Art,52,6
Alabama,Phones,48,7
Alabama,Chairs,44,8
Alabama,Envelopes,36,9
Alabama,Appliances,30,10
Alabama,Tables,28,11
Alabama,Labels,18,12
Alabama,Supplies,18,12
Alabama,Bookcases,16,14
Alabama,Fasteners,14,15
Alabama,Machines,11,16
Alabama,Copiers,8,17
Arizona,Paper,442,1
Arizona,Binders,385,2
Arizona,Furnishings,360,3
Arizona,Phones,298,4
Arizona,Art,273,5
Arizona,Accessories,260,6
Arizona,Storage,234,7
Arizona,Appliances,184,8
Arizona,Chairs,158,9
Arizona,Labels,154,10
Arizona,Envelopes,108,11
Arizona,Machines,105,12
Arizona,Bookcases,98,13
Arizona,Tables,96,14
Arizona,Fasteners,50,15
Arizona,Supplies,48,16
Arizona,Copiers,25,17
Arkansas,Furnishings,57,1
Arkansas,Art,50,2
Arkansas,Phones,49,3
Arkansas,Paper,44,4
Arkansas,Binders,38,5
Arkansas,Storage,27,6
Arkansas,Accessories,20,7
Arkansas,Labels,18,8
Arkansas,Fasteners,18,8
Arkansas,Appliances,16,10
Arkansas,Tables,15,11
Arkansas,Chairs,13,12
Arkansas,Machines,6,13
Arkansas,Envelopes,4,14
California,Paper,3151,1
California,Binders,2496,2
California,Phones,2215,3
California,Furnishings,2064,4
California,Art,2050,5
California,Accessories,1778,6
California,Storage,1540,7
California,Appliances,1227,8
California,Chairs,1052,9
California,Machines,897,10
California,Labels,888,11
California,Bookcases,670,12
California,Envelopes,663,13
California,Tables,647,14
California,Supplies,506,15
California,Fasteners,429,16
California,Copiers,140,17
Colorado,Paper,396,1
Colorado,Binders,395,2
Colorado,Furnishings,284,3
Colorado,Phones,259,4
Colorado,Art,252,5
Colorado,Storage,226,6
Colorado,Accessories,190,7
Colorado,Appliances,140,8
Colorado,Chairs,130,9
Colorado,Machines,129,10
Colorado,Labels,108,11
Colorado,Bookcases,95,12
Colorado,Envelopes,93,13
Colorado,Supplies,91,14
Colorado,Tables,86,15
Colorado,Fasteners,44,16
Colorado,Copiers,10,17
Connecticut,Binders,95,1
Connecticut,Furnishings,91,2
Connecticut,Phones,79,3
Connecticut,Paper,73,4
Connecticut,Accessories,67,5
Connecticut,Art,64,6
Connecticut,Storage,48,7
Connecticut,Appliances,48,7
Connecticut,Labels,44,9
Connecticut,Chairs,27,10
Connecticut,Machines,27,10
Connecticut,Fasteners,23,12
Connecticut,Bookcases,21,13
Connecticut,Tables,19,14
Connecticut,Envelopes,11,15
Connecticut,Supplies,10,16
Connecticut,Copiers,2,17
Delaware,Furnishings,135,1
Delaware,Storage,133,2
Delaware,Paper,109,3
Delaware,Accessories,84,4
Delaware,Phones,70,5
Delaware,Binders,60,6
Delaware,Chairs,57,7
Delaware,Machines,56,8
Delaware,Appliances,52,9
Delaware,Art,46,10
Delaware,Labels,32,11
Delaware,Supplies,28,12
Delaware,Envelopes,27,13
Delaware,Bookcases,20,14
Delaware,Fasteners,16,15
Delaware,Tables,14,16
District of Columbia,Paper,37,1
District of Columbia,Binders,15,2
District of Columbia,Labels,14,3
District of Columbia,Furnishings,12,4
District of Columbia,Fasteners,7,5
District of Columbia,Art,7,5
District of Columbia,Phones,5,7
District of Columbia,Chairs,3,8
District of Columbia,Envelopes,3,8
District of Columbia,Appliances,2,10
District of Columbia,Accessories,2,10
Florida,Paper,712,1
Florida,Binders,520,2
Florida,Art,440,3
Florida,Phones,430,4
Florida,Furnishings,397,5
Florida,Accessories,341,6
Florida,Storage,287,7
Florida,Appliances,226,8
Florida,Chairs,218,9
Florida,Labels,193,10
Florida,Tables,156,11
Florida,Machines,133,12
Florida,Fasteners,115,13
Florida,Envelopes,108,14
Florida,Supplies,86,15
Florida,Bookcases,78,16
Florida,Copiers,18,17
Georgia,Paper,260,1
Georgia,Phones,255,2
Georgia,Binders,241,3
Georgia,Furnishings,190,4
Georgia,Art,143,5
Georgia,Storage,108,6
Georgia,Appliances,102,7
Georgia,Chairs,91,8
Georgia,Accessories,91,8
Georgia,Bookcases,82,10
Georgia,Tables,68,11
Georgia,Labels,59,12
Georgia,Machines,57,13
Georgia,Envelopes,38,14
Georgia,Supplies,34,15
Georgia,Fasteners,28,16
Georgia,Copiers,9,17
Illinois,Paper,736,1
Illinois,Furnishings,578,2
Illinois,Binders,577,3
Illinois,Phones,539,4
Illinois,Accessories,373,5
Illinois,Art,368,6
Illinois,Storage,356,7
Illinois,Chairs,307,8
Illinois,Appliances,276,9
Illinois,Machines,209,10
Illinois,Labels,172,11
Illinois,Tables,152,12
Illinois,Envelopes,143,13
Illinois,Bookcases,140,14
Illinois,Supplies,110,15
Illinois,Fasteners,109,16
Illinois,Copiers,28,17
Indiana,Paper,186,1
Indiana,Binders,164,2
Indiana,Accessories,121,3
Indiana,Phones,117,4
Indiana,Art,110,5
Indiana,Furnishings,106,6
Indiana,Storage,87,7
Indiana,Appliances,67,8
Indiana,Chairs,63,9
Indiana,Labels,58,10
Indiana,Bookcases,36,11
Indiana,Supplies,35,12
Indiana,Machines,33,13
Indiana,Envelopes,25,14
Indiana,Tables,19,15
Indiana,Fasteners,18,16
Indiana,Copiers,10,17
Iowa,Accessories,45,1
Iowa,Phones,43,2
Iowa,Paper,42,3
Iowa,Chairs,36,4
Iowa,Machines,25,5
Iowa,Art,22,6
Iowa,Furnishings,21,7
Iowa,Storage,21,7
Iowa,Binders,20,9
Iowa,Appliances,7,10
Iowa,Labels,6,11
Iowa,Fasteners,5,12
Iowa,Tables,5,12
Iowa,Supplies,3,14
Iowa,Envelopes,2,15
Kansas,Paper,78,1
Kansas,Art,61,2
Kansas,Chairs,44,3
Kansas,Phones,34,4
Kansas,Accessories,24,5
Kansas,Fasteners,23,6
Kansas,Binders,18,7
Kansas,Furnishings,15,8
Kansas,Tables,14,9
Kansas,Labels,14,9
Kansas,Appliances,9,11
Kansas,Storage,9,11
Kansas,Supplies,9,11
Kansas,Machines,8,14
Kansas,Bookcases,8,14
Kansas,Copiers,2,16
Kentucky,Paper,347,1
Kentucky,Binders,221,2
Kentucky,Phones,216,3
Kentucky,Art,216,3
Kentucky,Furnishings,202,5
Kentucky,Appliances,168,6
Kentucky,Storage,144,7
Kentucky,Accessories,144,7
Kentucky,Chairs,119,9
Kentucky,Labels,76,10
Kentucky,Machines,69,11
Kentucky,Fasteners,66,12
Kentucky,Envelopes,60,13
Kentucky,Bookcases,60,13
Kentucky,Tables,41,15
Kentucky,Supplies,37,16
Kentucky,Copiers,17,17
Louisiana,Art,101,1
Louisiana,Binders,94,2
Louisiana,Paper,91,3
Louisiana,Phones,77,4
Louisiana,Accessories,54,5
Louisiana,Storage,52,6
Louisiana,Chairs,49,7
Louisiana,Furnishings,43,8
Louisiana,Appliances,27,9
Louisiana,Envelopes,26,10
Louisiana,Fasteners,22,11
Louisiana,Labels,19,12
Louisiana,Machines,15,13
Louisiana,Tables,14,14
Louisiana,Bookcases,12,15
Louisiana,Supplies,12,15
Maryland,Phones,76,1
Maryland,Storage,52,2
Maryland,Furnishings,42,3
Maryland,Binders,32,4
Maryland,Paper,21,5
Maryland,Supplies,20,6
Maryland,Fasteners,17,7
Maryland,Machines,17,7
Maryland,Appliances,17,7
Maryland,Art,15,10
Maryland,Accessories,15,10
Maryland,Labels,14,12
Maryland,Tables,13,13
Maryland,Bookcases,10,14
Maryland,Chairs,7,15
Maryland,Copiers,6,16
Maryland,Envelopes,3,17
Massachusetts,Paper,209,1
Massachusetts,Binders,190,2
Massachusetts,Phones,168,3
Massachusetts,Furnishings,161,4
Massachusetts,Art,147,5
Massachusetts,Accessories,110,6
Massachusetts,Labels,91,7
Massachusetts,Storage,89,8
Massachusetts,Appliances,85,9
Massachusetts,Tables,73,10
Massachusetts,Chairs,63,11
Massachusetts,Fasteners,58,12
Massachusetts,Envelopes,52,13
Massachusetts,Machines,51,14
Massachusetts,Bookcases,41,15
Massachusetts,Supplies,21,16
Massachusetts,Copiers,14,17
Michigan,Phones,271,1
Michigan,Paper,252,2
Michigan,Storage,218,3
Michigan,Art,213,4
Michigan,Binders,212,5
Michigan,Furnishings,201,6
Michigan,Accessories,172,7
Michigan,Labels,117,8
Michigan,Appliances,102,9
Michigan,Chairs,87,10
Michigan,Bookcases,83,11
Michigan,Tables,73,12
Michigan,Machines,60,13
Michigan,Envelopes,46,14
Michigan,Supplies,34,15
Michigan,Fasteners,25,16
Michigan,Copiers,21,17
Minnesota,Binders,215,1
Minnesota,Paper,205,2
Minnesota,Phones,201,3
Minnesota,Storage,147,4
Minnesota,Furnishings,134,5
Minnesota,Appliances,133,6
Minnesota,Accessories,123,7
Minnesota,Art,121,8
Minnesota,Envelopes,89,9
Minnesota,Bookcases,80,10
Minnesota,Tables,79,11
Minnesota,Chairs,76,12
