region,month_name,total_sales
South,Mar,217213.0
South,Jan,205807.0
East,Apr,339310.0
East,Nov,306123.0
Central,May,253718.0
East,Mar,313645.0
Central,Oct,232935.0
South,Nov,204507.0
Central,Apr,254634.0
South,Jul,142597.0
Central,Mar,279778.0
East,Jan,323252.0
West,Apr,345701.0
East,Sep,299025.0
South,Sep,197962.0
West,Aug,294757.0
Central,Nov,228172.0
South,Feb,194361.0
West,Mar,329787.0
South,Dec,221569.0
East,Feb,319141.0
West,Dec,402358.0
West,Sep,322025.0
Central,Sep,228917.0
South,Aug,195853.0
East,Jun,291713.0
West,Jan,358881.0
South,Apr,212490.0
Central,Dec,258749.0
West,Oct,328786.0
Central,Jun,235458.0
Central,Aug,269706.0
East,Oct,371426.0
West,Jun,329309.0
West,Jul,331553.0
West,Nov,337989.0
East,Dec,353383.0
South,Jun,195536.0
East,Jul,319963.0
East,May,333099.0
South,Oct,231593.0
Central,Jul,266979.0
Central,Jan,252574.0
East,Aug,298690.0
Central,Feb,252395.0
South,May,224894.0
West,May,325533.0
West,Feb,240821.0
