segment,month_name,total_sales,total_profit
Corporate,Oct,416340.0,71439.0
Home Office,Jul,243029.0,44338.0
Consumer,Jul,602252.0,105820.0
Corporate,Mar,340752.0,56794.0
Consumer,Nov,589698.0,101143.0
Home Office,Aug,208535.0,37719.0
Consumer,Aug,610998.0,108589.0
Corporate,Aug,338231.0,58184.0
Home Office,Apr,220090.0,38589.0
Consumer,Jun,583532.0,105204.0
Consumer,May,648916.0,114812.0
Home Office,Sep,201401.0,35579.0
Corporate,Jul,338715.0,60020.0
Corporate,Dec,419943.0,72620.0
Corporate,May,370676.0,66017.0
Corporate,Apr,400900.0,68576.0
Home Office,May,223644.0,40908.0
Home Office,Jan,217806.0,40146.0
Home Office,Jun,205365.0,37408.0
Consumer,Sep,611981.0,108739.0
Home Office,Mar,244953.0,41036.0
Consumer,Apr,662310.0,117028.0
Home Office,Nov,215240.0,37711.0
Home Office,Oct,239189.0,42436.0
Consumer,Dec,683842.0,123852.0
Corporate,Nov,395141.0,68017.0
Corporate,Sep,342013.0,60923.0
Corporate,Feb,382082.0,65687.0
Home Office,Feb,193789.0,35239.0
Consumer,Mar,669374.0,118502.0
Consumer,Oct,650283.0,114145.0
Corporate,Jan,460376.0,78806.0
Consumer,Jan,589322.0,102561.0
Corporate,Jun,372959.0,67005.0
Home Office,Dec,235175.0,40432.0
Consumer,Feb,570943.0,102516.0
