category,month,total_sales,total_profit
Furniture,Sep,248371.0,42982.0
Furniture,Oct,230575.0,41711.0
Furniture,Mar,270760.0,49510.0
Office Supplies,Feb,634078.0,112960.0
Technology,Jul,252731.0,43363.0
Office Supplies,Dec,707607.0,122922.0
Furniture,Aug,227718.0,41736.0
Office Supplies,Jul,638736.0,116055.0
Office Supplies,Jun,614191.0,112173.0
Technology,Sep,218948.0,39610.0
Technology,Dec,301208.0,53826.0
Technology,Jun,254422.0,46470.0
Office Supplies,Jan,711489.0,123122.0
Technology,Aug,227478.0,40082.0
Technology,Oct,281523.0,48472.0
Technology,Jan,243226.0,43441.0
Office Supplies,Mar,696613.0,118029.0
Office Supplies,Aug,634953.0,111341.0
Office Supplies,Sep,616237.0,109384.0
Office Supplies,Oct,699455.0,122859.0
Furniture,Nov,213002.0,36716.0
Office Supplies,Nov,639120.0,108840.0
Technology,May,227238.0,38673.0
Furniture,Feb,195506.0,36460.0
Office Supplies,Apr,658998.0,115339.0
Furniture,Jan,222553.0,39067.0
Furniture,Jun,209466.0,36629.0
Technology,Nov,258259.0,46378.0
Technology,Mar,200919.0,34771.0
Technology,Feb,211237.0,34652.0
Furniture,Apr,234118.0,41708.0
Technology,Apr,302460.0,51741.0
Furniture,Dec,261436.0,47700.0
Office Supplies,May,727600.0,130477.0
Furniture,Jul,211369.0,35992.0
Furniture,May,221917.0,40941.0
