region,month_name,total_sales
South,Mar,151368.0
Central,Sep,150168.0
South,Aug,131138.0
South,Jan,133722.0
East,Jun,172456.0
West,Jan,226735.0
South,Apr,113305.0
East,Apr,205088.0
East,Nov,205015.0
Central,Dec,161859.0
West,Oct,215878.0
Central,May,176881.0
Central,Jun,152371.0
East,Mar,197080.0
Central,Aug,159468.0
East,Oct,250876.0
Central,Oct,161161.0
South,Nov,127423.0
West,Jun,190986.0
Central,Apr,168688.0
South,Jul,94892.0
West,Jul,207272.0
West,Nov,220628.0
Central,Mar,201801.0
East,Jan,208464.0
West,Apr,207655.0
East,Sep,181562.0
East,Dec,219281.0
South,Jun,119550.0
East,Jul,182050.0
East,May,200544.0
South,Sep,131363.0
West,Aug,189279.0
South,Oct,155155.0
Central,Jul,164676.0
Central,Jan,154624.0
East,Aug,204379.0
Central,Nov,152102.0
South,Feb,143932.0
West,Mar,206884.0
Central,Feb,162083.0
South,Dec,144137.0
East,Feb,199703.0
South,May,152178.0
West,Dec,262477.0
West,Sep,185418.0
West,May,189511.0
West,Feb,152138.0
