category,month,total_sales,total_profit
Furniture,Sep,222563.0,37881.0
Furniture,Oct,207945.0,38359.0
Furniture,Mar,250465.0,46043.0
Office Supplies,Feb,587407.0,104241.0
Technology,Jul,218072.0,37459.0
Office Supplies,Dec,646147.0,112061.0
Furniture,Aug,216290.0,39484.0
Office Supplies,Jul,599918.0,109262.0
Office Supplies,Jun,564804.0,103346.0
Technology,Sep,198577.0,36148.0
Technology,Dec,275670.0,49451.0
Technology,Jun,234268.0,42919.0
Office Supplies,Jan,671583.0,115996.0
Technology,Aug,212039.0,37315.0
Technology,Oct,257493.0,44062.0
Technology,Jan,217204.0,39585.0
Office Supplies,Mar,641358.0,107503.0
Office Supplies,Aug,579861.0,102261.0
Office Supplies,Sep,575196.0,102268.0
Office Supplies,Oct,646058.0,113975.0
Furniture,Nov,201648.0,34867.0
Office Supplies,Nov,584103.0,99178.0
Technology,May,211159.0,35789.0
Furniture,Feb,168233.0,31421.0
Office Supplies,Apr,606837.0,105682.0
Furniture,Jan,199938.0,34890.0
Furniture,Jun,197851.0,34183.0
Technology,Nov,244702.0,43696.0
Technology,Mar,186926.0,32034.0
Technology,Feb,196430.0,32292.0
Furniture,Apr,215001.0,38249.0
Technology,Apr,277896.0,47607.0
Furniture,Dec,244800.0,44951.0
Office Supplies,May,653777.0,116865.0
Furniture,Jul,187467.0,33257.0
Furniture,May,200934.0,37360.0
