region,month_name,total_sales
South,Mar,190006.0
South,Jan,173693.0
East,Apr,286632.0
East,Nov,255395.0
Central,May,208682.0
East,Mar,263819.0
Central,Oct,197898.0
South,Nov,173300.0
Central,Apr,214531.0
South,Jul,117606.0
Central,Mar,230167.0
East,Jan,279447.0
West,Apr,289940.0
East,Sep,240262.0
South,Sep,169737.0
West,Aug,242257.0
Central,Nov,192558.0
South,Feb,168729.0
West,Mar,270881.0
South,Dec,186214.0
East,Feb,258932.0
West,Dec,334670.0
West,Sep,274222.0
Central,Sep,195587.0
South,Aug,166819.0
East,Jun,249833.0
West,Jan,300201.0
South,Apr,159680.0
Central,Dec,206046.0
West,Oct,275454.0
Central,Jun,203023.0
Central,Aug,215522.0
East,Oct,320491.0
West,Jun,282848.0
West,Jul,283243.0
West,Nov,277226.0
East,Dec,284868.0
South,Jun,156717.0
East,Jul,262599.0
East,May,269327.0
South,Oct,196335.0
Central,Jul,215544.0
Central,Jan,203336.0
East,Aug,258456.0
Central,Feb,221595.0
South,May,191170.0
West,May,272120.0
West,Feb,192528.0
