category,month,total_sales,total_profit
Furniture,Sep,242707.0,42177.0
Furniture,Oct,224613.0,40575.0
Furniture,Mar,267737.0,48997.0
Office Supplies,Feb,618108.0,110026.0
Technology,Jul,241733.0,41700.0
Office Supplies,Dec,689636.0,119845.0
Furniture,Aug,224319.0,41047.0
Office Supplies,Jul,625190.0,113478.0
Office Supplies,Jun,601740.0,109869.0
Technology,Sep,204619.0,37090.0
Technology,Dec,295991.0,52913.0
Technology,Jun,245858.0,44902.0
Office Supplies,Jan,695143.0,120167.0
Technology,Aug,219761.0,38641.0
Technology,Oct,267738.0,45527.0
Technology,Jan,228142.0,41379.0
Office Supplies,Mar,676788.0,113984.0
Office Supplies,Aug,617167.0,108374.0
Office Supplies,Sep,602577.0,107370.0
Office Supplies,Oct,682703.0,120033.0
Furniture,Nov,209881.0,36219.0
Office Supplies,Nov,615464.0,104311.0
Technology,May,218627.0,37071.0
Furniture,Feb,183987.0,34383.0
Office Supplies,Apr,643175.0,112613.0
Furniture,Jan,217836.0,38224.0
Furniture,Jun,205449.0,35781.0
Technology,Nov,254349.0,45764.0
Technology,Mar,196788.0,33846.0
Technology,Feb,206511.0,33806.0
Furniture,Apr,227117.0,40507.0
Technology,Apr,284213.0,48683.0
Furniture,Dec,257079.0,47011.0
Office Supplies,May,705595.0,126491.0
Furniture,Jul,196136.0,34645.0
Furniture,May,215413.0,39925.0
