region,month_name,total_sales
South,Mar,250422.0
South,Jan,238009.0
East,Apr,396341.0
East,Nov,357100.0
Central,May,292161.0
East,Mar,372836.0
Central,Oct,291058.0
South,Nov,240735.0
Central,Apr,313617.0
South,Jul,178668.0
Central,Mar,327279.0
East,Jan,386545.0
West,Apr,399578.0
East,Sep,358702.0
South,Sep,218282.0
West,Aug,344117.0
Central,Nov,276268.0
South,Feb,227524.0
West,Mar,375098.0
South,Dec,244572.0
East,Feb,386109.0
West,Dec,461898.0
West,Sep,393778.0
Central,Sep,268339.0
South,Aug,218988.0
East,Jun,345692.0
West,Jan,420688.0
South,Apr,248242.0
Central,Dec,320092.0
West,Oct,387980.0
Central,Jun,290774.0
Central,Aug,311669.0
East,Oct,422186.0
West,Jun,375643.0
West,Jul,389569.0
West,Nov,390738.0
East,Dec,403356.0
South,Jun,235629.0
East,Jul,392374.0
East,May,374812.0
South,Oct,278353.0
Central,Jul,325041.0
Central,Jan,301001.0
East,Aug,350610.0
Central,Feb,307864.0
South,May,264394.0
West,May,378371.0
West,Feb,288273.0
