state,total_sales,total_customers
Alabama,62238.0,32
Arizona,331956.0,103
Arkansas,55819.0,6
California,2257522.0,618
Colorado,255972.0,68
Connecticut,81301.0,22
Delaware,85425.0,23
District of Columbia,6729.0,2
Florida,423825.0,101
Georgia,156741.0,72
Illinois,507668.0,158
Indiana,133177.0,39
Iowa,25494.0,14
Kansas,36327.0,4
Kentucky,285583.0,49
Louisiana,59927.0,26
Maryland,39618.0,13
Massachusetts,139005.0,43
Michigan,233235.0,56
Minnesota,187441.0,41
Mississippi,63487.0,18
Missouri,75360.0,26
Nebraska,4094.0,6
Nevada,18341.0,14
New Hampshire,26751.0,10
New Jersey,186228.0,44
New Mexico,7544.0,10
New York,1170493.0,340
North Carolina,335285.0,114
Ohio,551738.0,154
Oklahoma,44490.0,12
Oregon,37626.0,7
Pennsylvania,624671.0,183
Rhode Island,58870.0,15
South Dakota,2397.0,4
Tennessee,179802.0,55
Texas,1123216.0,317
Utah,82362.0,26
Virginia,244996.0,64
Washington,537336.0,162
Wisconsin,85551.0,33
