segment,month_name,total_sales,total_profit
Corporate,Oct,376485.0,65736.0
Home Office,Jul,232147.0,42617.0
Consumer,Jul,556318.0,97090.0
Corporate,Mar,318860.0,54458.0
Consumer,Nov,547127.0,94559.0
Home Office,Aug,199144.0,35990.0
Consumer,Aug,581649.0,103936.0
Corporate,Aug,323850.0,55922.0
Home Office,Apr,211781.0,36888.0
Consumer,Jun,551666.0,99087.0
Consumer,May,620361.0,110118.0
Home Office,Sep,188426.0,33080.0
Corporate,Jul,325947.0,57498.0
Corporate,Dec,403219.0,69802.0
Corporate,May,357841.0,63601.0
Corporate,Apr,369352.0,63437.0
Home Office,May,215032.0,39377.0
Home Office,Jan,208650.0,38524.0
Home Office,Jun,188046.0,34779.0
Consumer,Sep,577544.0,102111.0
Home Office,Mar,231687.0,38532.0
Consumer,Apr,626769.0,110595.0
Home Office,Nov,203911.0,35858.0
Home Office,Oct,227201.0,40160.0
Consumer,Dec,653104.0,117891.0
Corporate,Nov,378462.0,65111.0
Corporate,Sep,328063.0,58490.0
Corporate,Feb,338369.0,56219.0
Home Office,Feb,181787.0,32934.0
Consumer,Mar,627398.0,111085.0
Consumer,Oct,614452.0,108453.0
Corporate,Jan,431832.0,72965.0
Consumer,Jan,550099.0,96622.0
Corporate,Jun,352564.0,63736.0
Home Office,Dec,225387.0,38559.0
Consumer,Feb,530379.0,96451.0
