category,month,total_sales,total_profit
Furniture,Sep,171438.0,28638.0
Furniture,Oct,163766.0,30403.0
Furniture,Mar,198094.0,36664.0
Office Supplies,Feb,444853.0,78331.0
Technology,Jul,162046.0,28537.0
Office Supplies,Dec,497830.0,86341.0
Furniture,Aug,157524.0,28219.0
Office Supplies,Jul,423768.0,77931.0
Office Supplies,Jun,395042.0,71602.0
Technology,Sep,141769.0,25766.0
Technology,Dec,186353.0,32415.0
Technology,Jun,179099.0,32865.0
Office Supplies,Jan,474872.0,82271.0
Technology,Aug,161398.0,28276.0
Technology,Oct,199269.0,32905.0
Technology,Jan,165622.0,30542.0
Office Supplies,Mar,489254.0,82004.0
Office Supplies,Aug,423957.0,75956.0
Office Supplies,Sep,420103.0,74727.0
Office Supplies,Oct,490533.0,86980.0
Furniture,Nov,157672.0,26604.0
Office Supplies,Nov,414647.0,69596.0
Technology,May,158853.0,26490.0
Furniture,Feb,126970.0,23994.0
Office Supplies,Apr,422924.0,73977.0
Furniture,Jan,152942.0,26418.0
Furniture,Jun,128419.0,21168.0
Technology,Nov,182702.0,31756.0
Technology,Mar,145117.0,24979.0
Technology,Feb,140695.0,23734.0
Furniture,Apr,161944.0,28306.0
Technology,Apr,194621.0,32717.0
Furniture,Dec,157751.0,28345.0
Office Supplies,May,468387.0,83421.0
Furniture,Jul,128118.0,22573.0
Furniture,May,153249.0,28750.0
