region,month_name,total_sales
South,Mar,199585.0
South,Jan,184979.0
East,Apr,310907.0
East,Nov,284441.0
Central,May,228723.0
East,Mar,288261.0
Central,Oct,216618.0
South,Nov,181393.0
Central,Apr,240835.0
South,Jul,128973.0
Central,Mar,255264.0
East,Jan,301541.0
West,Apr,316040.0
East,Sep,262021.0
South,Sep,178705.0
West,Aug,264714.0
Central,Nov,208457.0
South,Feb,175639.0
West,Mar,290811.0
South,Dec,198791.0
East,Feb,287916.0
West,Dec,373550.0
West,Sep,294574.0
Central,Sep,208750.0
South,Aug,179313.0
East,Jun,269933.0
West,Jan,324926.0
South,Apr,189065.0
Central,Dec,236430.0
West,Oct,297221.0
Central,Jun,214246.0
Central,Aug,250904.0
East,Oct,346055.0
West,Jun,300588.0
West,Jul,308587.0
West,Nov,313257.0
East,Dec,320686.0
South,Jun,173168.0
East,Jul,289695.0
East,May,300281.0
South,Oct,213251.0
Central,Jul,234149.0
Central,Jan,226540.0
East,Aug,271974.0
Central,Feb,238170.0
South,May,204176.0
West,May,291146.0
West,Feb,219482.0
