category,month,total_sales,total_profit
Furniture,Sep,259699.0,45177.0
Furniture,Oct,246900.0,44205.0
Furniture,Mar,281040.0,51589.0
Office Supplies,Feb,665500.0,118436.0
Technology,Jul,262267.0,45373.0
Office Supplies,Dec,738665.0,128475.0
Furniture,Aug,238475.0,43181.0
Office Supplies,Jul,683303.0,124177.0
Office Supplies,Jun,651140.0,119004.0
Technology,Sep,231766.0,41804.0
Technology,Dec,307954.0,54981.0
Technology,Jun,263644.0,48427.0
Office Supplies,Jan,761433.0,132306.0
Technology,Aug,236584.0,41666.0
Technology,Oct,291244.0,50308.0
Technology,Jan,256436.0,45418.0
Office Supplies,Mar,746258.0,125233.0
Office Supplies,Aug,661790.0,116294.0
Office Supplies,Sep,649154.0,115655.0
Office Supplies,Oct,745146.0,130456.0
Furniture,Nov,225091.0,38954.0
Office Supplies,Nov,683468.0,116175.0
Technology,May,238283.0,40625.0
Furniture,Feb,205451.0,38395.0
Office Supplies,Apr,695687.0,122381.0
Furniture,Jan,235000.0,41286.0
Furniture,Jun,217768.0,37966.0
Technology,Nov,269316.0,48186.0
Technology,Mar,212826.0,36804.0
Technology,Feb,221414.0,36209.0
Furniture,Apr,244768.0,43427.0
Technology,Apr,315292.0,53786.0
Furniture,Dec,274235.0,49929.0
Office Supplies,May,755023.0,135243.0
Furniture,Jul,221040.0,37752.0
Furniture,May,231543.0,42496.0
