category,month,total_sales,total_profit
Furniture,Sep,278489.0,48553.0
Furniture,Oct,277315.0,49822.0
Furniture,Mar,304536.0,55909.0
Office Supplies,Feb,751462.0,133978.0
Technology,Jul,313322.0,52657.0
Office Supplies,Dec,837869.0,144726.0
Furniture,Aug,264680.0,47459.0
Office Supplies,Jul,750448.0,135856.0
Office Supplies,Jun,737559.0,134212.0
Technology,Sep,261143.0,45891.0
Technology,Dec,346802.0,62835.0
Technology,Jun,311327.0,55713.0
Office Supplies,Jan,839738.0,147472.0
Technology,Aug,271391.0,48056.0
Technology,Oct,329929.0,56226.0
Technology,Jan,289930.0,51143.0
Office Supplies,Mar,815728.0,138203.0
Office Supplies,Aug,732293.0,128934.0
Office Supplies,Sep,748990.0,134079.0
Office Supplies,Oct,815668.0,142546.0
Furniture,Nov,253010.0,43727.0
Office Supplies,Nov,747253.0,127079.0
Technology,May,272266.0,45883.0
Furniture,Feb,249091.0,46792.0
Office Supplies,Apr,770531.0,135817.0
Furniture,Jan,265193.0,46525.0
Furniture,Jun,241425.0,41492.0
Technology,Nov,296269.0,53296.0
Technology,Mar,248867.0,42497.0
Technology,Feb,246947.0,40075.0
Furniture,Apr,280304.0,49528.0
Technology,Apr,345094.0,59105.0
Furniture,Dec,300275.0,55051.0
Office Supplies,May,834049.0,149597.0
Furniture,Jul,252462.0,43579.0
Furniture,May,257391.0,47349.0
