state,total_sales,total_customers
Alabama,49565.0,13
Arizona,297733.0,59
Arkansas,54031.0,4
California,2024961.0,395
Colorado,239236.0,48
Connecticut,79529.0,18
Delaware,74040.0,12
District of Columbia,5512.0,1
Florida,384195.0,66
Georgia,131209.0,43
Illinois,439863.0,95
Indiana,122298.0,25
Iowa,20009.0,9
Kansas,36327.0,4
Kentucky,251899.0,36
Louisiana,55760.0,21
Maryland,33396.0,7
Massachusetts,122111.0,25
Michigan,208083.0,36
Minnesota,163970.0,23
Mississippi,59142.0,10
Missouri,66760.0,19
Nebraska,1395.0,2
Nevada,16189.0,10
New Hampshire,24215.0,5
New Jersey,170773.0,31
New Mexico,4889.0,6
New York,1030594.0,212
North Carolina,292703.0,67
Ohio,516066.0,107
Oklahoma,39766.0,7
Oregon,34607.0,3
Pennsylvania,560385.0,115
Rhode Island,52949.0,7
South Dakota,1438.0,3
Tennessee,162942.0,34
Texas,994040.0,180
Utah,62786.0,16
Virginia,224073.0,44
Washington,461970.0,109
Wisconsin,69192.0,22
