segment,month_name,total_sales,total_profit
Corporate,Oct,294343.0,51782.0
Home Office,Jul,169011.0,30818.0
Consumer,Jul,422074.0,75678.0
Corporate,Mar,263456.0,44495.0
Consumer,Nov,398876.0,69775.0
Home Office,Aug,142570.0,24779.0
Consumer,Aug,439187.0,80092.0
Corporate,Aug,258717.0,44467.0
Home Office,Apr,155791.0,27843.0
Consumer,Jun,417638.0,74400.0
Consumer,May,448953.0,80073.0
Home Office,Sep,127897.0,22837.0
Corporate,Jul,242199.0,44071.0
Corporate,Dec,310988.0,54510.0
Corporate,May,288770.0,50527.0
Corporate,Apr,287068.0,48982.0
Home Office,May,152982.0,27803.0
Home Office,Jan,156860.0,28917.0
Home Office,Jun,143111.0,27017.0
Consumer,Sep,445426.0,77385.0
Home Office,Mar,172022.0,27507.0
Consumer,Apr,454637.0,80825.0
Home Office,Nov,159604.0,27744.0
Home Office,Oct,179479.0,31427.0
Consumer,Dec,474694.0,85132.0
Corporate,Nov,311032.0,51906.0
Corporate,Sep,259770.0,46315.0
Corporate,Feb,262975.0,43328.0
Home Office,Feb,136876.0,24444.0
Consumer,Mar,494189.0,88382.0
Consumer,Oct,480187.0,85985.0
Corporate,Jan,324867.0,54835.0
Consumer,Jan,424496.0,74987.0
Corporate,Jun,275593.0,48903.0
Home Office,Dec,166123.0,27380.0
Consumer,Feb,404328.0,74365.0
