category,month,total_sales,total_profit
Furniture,Sep,238126.0,41127.0
Furniture,Oct,215353.0,39490.0
Furniture,Mar,267671.0,48980.0
Office Supplies,Feb,615017.0,109494.0
Technology,Jul,238068.0,40812.0
Office Supplies,Dec,679992.0,118496.0
Furniture,Aug,223761.0,40899.0
Office Supplies,Jul,623054.0,113209.0
Office Supplies,Jun,599972.0,109523.0
Technology,Sep,203599.0,36887.0
Technology,Dec,294561.0,52649.0
Technology,Jun,244077.0,44616.0
Office Supplies,Jan,692414.0,119737.0
Technology,Aug,218822.0,38458.0
Technology,Oct,266884.0,45405.0
Technology,Jan,228142.0,41379.0
Office Supplies,Mar,673680.0,113570.0
Office Supplies,Aug,613225.0,107573.0
Office Supplies,Sep,598979.0,106748.0
Office Supplies,Oct,677997.0,119042.0
Furniture,Nov,209156.0,36088.0
Office Supplies,Nov,609123.0,103625.0
Technology,May,217165.0,36703.0
Furniture,Feb,182742.0,34123.0
Office Supplies,Apr,639334.0,111837.0
Furniture,Jan,217366.0,38176.0
Furniture,Jun,204739.0,35628.0
Technology,Nov,253727.0,45667.0
Technology,Mar,195499.0,33622.0
Technology,Feb,205023.0,33519.0
Furniture,Apr,225342.0,40199.0
Technology,Apr,283088.0,48619.0
Furniture,Dec,255932.0,46819.0
Office Supplies,May,700911.0,125873.0
Furniture,Jul,195750.0,34599.0
Furniture,May,214225.0,39652.0
