category,month,total_sales,total_profit
Furniture,Sep,243640.0,42345.0
Furniture,Oct,226267.0,40882.0
Furniture,Mar,268930.0,49188.0
Office Supplies,Feb,622115.0,110779.0
Technology,Jul,243327.0,41948.0
Office Supplies,Dec,696781.0,121087.0
Furniture,Aug,224973.0,41123.0
Office Supplies,Jul,628549.0,114037.0
Office Supplies,Jun,604518.0,110490.0
Technology,Sep,206476.0,37470.0
Technology,Dec,296392.0,52958.0
Technology,Jun,247798.0,45310.0
Office Supplies,Jan,699525.0,120850.0
Technology,Aug,222079.0,39153.0
Technology,Oct,271854.0,46411.0
Technology,Jan,231228.0,41686.0
Office Supplies,Mar,681343.0,114877.0
Office Supplies,Aug,622515.0,109302.0
Office Supplies,Sep,606453.0,107851.0
Office Supplies,Oct,687694.0,120913.0
Furniture,Nov,210748.0,36363.0
Office Supplies,Nov,620566.0,105118.0
Technology,May,221139.0,37438.0
Furniture,Feb,185591.0,34713.0
Office Supplies,Apr,646636.0,113163.0
Furniture,Jan,219681.0,38569.0
Furniture,Jun,206539.0,36036.0
Technology,Nov,256338.0,46054.0
Technology,Mar,198024.0,34136.0
Technology,Feb,206815.0,33830.0
Furniture,Apr,228519.0,40780.0
Technology,Apr,292037.0,49927.0
Furniture,Dec,258988.0,47348.0
Office Supplies,May,710502.0,127402.0
Furniture,Jul,199023.0,34952.0
Furniture,May,218329.0,40358.0
