segment,month_name,total_sales,total_profit
Corporate,Oct,277754.0,48648.0
Home Office,Jul,145236.0,26034.0
Consumer,Jul,386535.0,69646.0
Corporate,Mar,251011.0,42499.0
Consumer,Nov,360534.0,62151.0
Home Office,Aug,133057.0,23178.0
Consumer,Aug,412733.0,75231.0
Corporate,Aug,235514.0,40760.0
Home Office,Apr,134474.0,23347.0
Consumer,Jun,387909.0,69143.0
Consumer,May,415338.0,73778.0
Home Office,Sep,119282.0,21313.0
Corporate,Jul,218917.0,40128.0
Corporate,Dec,285498.0,49977.0
Corporate,May,263003.0,46251.0
Corporate,Apr,261590.0,44318.0
Home Office,May,139582.0,25478.0
Home Office,Jan,144024.0,26679.0
Home Office,Jun,124426.0,22970.0
Consumer,Sep,413739.0,71775.0
Home Office,Mar,163851.0,26105.0
Consumer,Apr,425311.0,75664.0
Home Office,Nov,146864.0,25675.0
Home Office,Oct,170839.0,29874.0
Consumer,Dec,440374.0,78416.0
Corporate,Nov,275199.0,45216.0
Corporate,Sep,242505.0,43535.0
Corporate,Feb,247828.0,40865.0
Home Office,Feb,126622.0,22712.0
Consumer,Mar,454687.0,80630.0
Consumer,Oct,445615.0,79261.0
Corporate,Jan,296970.0,49770.0
Consumer,Jan,382606.0,68080.0
Corporate,Jun,239867.0,43278.0
Home Office,Dec,155296.0,25460.0
Consumer,Feb,368051.0,68044.0
