region,month_name,total_sales
South,Mar,208448.0
South,Jan,189471.0
East,Apr,319744.0
East,Nov,288425.0
Central,May,232971.0
East,Mar,295450.0
Central,Oct,219133.0
South,Nov,190102.0
Central,Apr,244887.0
South,Jul,133233.0
Central,Mar,259364.0
East,Jan,306829.0
West,Apr,321406.0
East,Sep,277284.0
South,Sep,184439.0
West,Aug,275682.0
Central,Nov,212283.0
South,Feb,179798.0
West,Mar,302184.0
South,Dec,202078.0
East,Feb,296408.0
West,Dec,381867.0
West,Sep,298373.0
Central,Sep,213341.0
South,Aug,182689.0
East,Jun,276582.0
West,Jan,334269.0
South,Apr,196802.0
Central,Dec,242522.0
West,Oct,305760.0
Central,Jun,219086.0
Central,Aug,254879.0
East,Oct,352699.0
West,Jun,308606.0
West,Jul,313654.0
West,Nov,325326.0
East,Dec,327658.0
South,Jun,177239.0
East,Jul,300383.0
East,May,302846.0
South,Oct,217054.0
Central,Jul,238110.0
Central,Jan,241193.0
East,Aug,281935.0
Central,Feb,240842.0
South,May,209024.0
West,May,297835.0
West,Feb,226673.0
