category,month,total_sales,total_profit
Furniture,Sep,272681.0,47292.0
Furniture,Oct,263473.0,47253.0
Furniture,Mar,298905.0,54941.0
Office Supplies,Feb,731192.0,130110.0
Technology,Jul,305129.0,51191.0
Office Supplies,Dec,802432.0,139047.0
Furniture,Aug,257420.0,46338.0
Office Supplies,Jul,732247.0,132732.0
Office Supplies,Jun,706671.0,128071.0
Technology,Sep,254314.0,45008.0
Technology,Dec,332494.0,60480.0
Technology,Jun,305590.0,54736.0
Office Supplies,Jan,811594.0,141721.0
Technology,Aug,254781.0,45231.0
Technology,Oct,318518.0,54116.0
Technology,Jan,281105.0,49598.0
Office Supplies,Mar,791729.0,133712.0
Office Supplies,Aug,710862.0,124890.0
Office Supplies,Sep,710535.0,125725.0
Office Supplies,Oct,791707.0,138128.0
Furniture,Nov,244577.0,42283.0
Office Supplies,Nov,728994.0,124689.0
Technology,May,254476.0,43579.0
Furniture,Feb,242303.0,45379.0
Office Supplies,Apr,736847.0,129470.0
Furniture,Jan,252255.0,44289.0
Furniture,Jun,234748.0,40630.0
Technology,Nov,289482.0,52182.0
Technology,Mar,232660.0,40529.0
Technology,Feb,236275.0,38586.0
Furniture,Apr,275563.0,48663.0
Technology,Apr,337367.0,57730.0
Furniture,Dec,291647.0,53381.0
Office Supplies,May,801700.0,143375.0
Furniture,Jul,245564.0,42252.0
Furniture,May,251336.0,46288.0
