region,month_name,total_sales
South,Mar,208610.0
South,Jan,191357.0
East,Apr,322136.0
East,Nov,289457.0
Central,May,237214.0
East,Mar,297504.0
Central,Oct,220098.0
South,Nov,191058.0
Central,Apr,246198.0
South,Jul,133671.0
Central,Mar,260792.0
East,Jan,308507.0
West,Apr,322838.0
East,Sep,283023.0
South,Sep,185184.0
West,Aug,277397.0
Central,Nov,216208.0
South,Feb,180517.0
West,Mar,306486.0
South,Dec,202587.0
East,Feb,299072.0
West,Dec,383667.0
West,Sep,300163.0
Central,Sep,214001.0
South,Aug,183874.0
East,Jun,280287.0
West,Jan,336298.0
South,Apr,198478.0
Central,Dec,244075.0
West,Oct,310724.0
Central,Jun,220483.0
Central,Aug,258541.0
East,Oct,357185.0
West,Jun,309451.0
West,Jul,316457.0
West,Nov,327154.0
East,Dec,331100.0
South,Jun,177734.0
East,Jul,303804.0
East,May,304773.0
South,Oct,217439.0
Central,Jul,242390.0
Central,Jan,242378.0
East,Aug,283181.0
Central,Feb,241913.0
South,May,210782.0
West,May,302780.0
West,Feb,227551.0
