segment,month_name,total_sales,total_profit
Corporate,Oct,319291.0,55996.0
Home Office,Jul,202950.0,37242.0
Consumer,Jul,473443.0,83846.0
Corporate,Mar,283834.0,48090.0
Consumer,Nov,454520.0,78567.0
Home Office,Aug,164771.0,28741.0
Consumer,Aug,498255.0,89771.0
Corporate,Aug,274577.0,47352.0
Home Office,Apr,172422.0,31000.0
Consumer,Jun,473636.0,85596.0
Consumer,May,514621.0,91942.0
Home Office,Sep,147665.0,26025.0
Corporate,Jul,264497.0,47857.0
Corporate,Dec,352030.0,61346.0
Corporate,May,312064.0,54957.0
Corporate,Apr,309340.0,52842.0
Home Office,May,179835.0,32805.0
Home Office,Jan,183128.0,34014.0
Home Office,Jun,160363.0,29956.0
Consumer,Sep,497729.0,87354.0
Home Office,Mar,192525.0,30895.0
Consumer,Apr,535786.0,94084.0
Home Office,Nov,177267.0,30936.0
Home Office,Oct,193942.0,33943.0
Consumer,Dec,561803.0,102317.0
Corporate,Nov,336336.0,56971.0
Corporate,Sep,280547.0,49910.0
Corporate,Feb,284640.0,46510.0
Home Office,Feb,150463.0,26985.0
Consumer,Mar,545033.0,96807.0
Consumer,Oct,541940.0,96239.0
Corporate,Jan,355043.0,59486.0
Consumer,Jan,476379.0,83454.0
Corporate,Jun,309889.0,56045.0
Home Office,Dec,196825.0,33741.0
Consumer,Feb,448978.0,82821.0
