category,month,total_sales,total_profit
Furniture,Sep,248612.0,43001.0
Furniture,Oct,231040.0,41786.0
Furniture,Mar,271069.0,49532.0
Office Supplies,Feb,635766.0,113233.0
Technology,Jul,253003.0,43406.0
Office Supplies,Dec,709978.0,123280.0
Furniture,Aug,229041.0,41939.0
Office Supplies,Jul,642601.0,116432.0
Office Supplies,Jun,617391.0,112764.0
Technology,Sep,219726.0,39668.0
Technology,Dec,301208.0,53826.0
Technology,Jun,254790.0,46533.0
Office Supplies,Jan,712966.0,123433.0
Technology,Aug,230045.0,40567.0
Technology,Oct,281920.0,48580.0
Technology,Jan,243563.0,43512.0
Office Supplies,Mar,697720.0,118187.0
Office Supplies,Aug,638196.0,111923.0
Office Supplies,Sep,619108.0,109860.0
Office Supplies,Oct,700390.0,123078.0
Furniture,Nov,214194.0,37024.0
Office Supplies,Nov,643031.0,109634.0
Technology,May,227238.0,38673.0
Furniture,Feb,195872.0,36553.0
Office Supplies,Apr,660797.0,115715.0
Furniture,Jan,222811.0,39104.0
Furniture,Jun,211597.0,36947.0
Technology,Nov,259137.0,46565.0
Technology,Mar,201758.0,34905.0
Technology,Feb,211976.0,34770.0
Furniture,Apr,235007.0,41862.0
Technology,Apr,304243.0,52028.0
Furniture,Dec,264153.0,48115.0
Office Supplies,May,732047.0,131374.0
Furniture,Jul,211669.0,36035.0
Furniture,May,223178.0,41199.0
