state,total_sales,total_customers
Alabama,65526.0,35
Arizona,338313.0,110
Arkansas,57876.0,7
California,2289554.0,662
Colorado,264510.0,76
Connecticut,83139.0,25
Delaware,85425.0,23
District of Columbia,6729.0,2
Florida,433233.0,109
Georgia,158385.0,75
Illinois,520695.0,170
Indiana,134344.0,42
Iowa,29334.0,17
Kansas,36327.0,4
Kentucky,290903.0,54
Louisiana,59927.0,26
Maryland,40250.0,14
Massachusetts,154344.0,49
Michigan,236394.0,62
Minnesota,193143.0,44
Mississippi,63487.0,18
Missouri,75959.0,27
Nebraska,4094.0,6
Nevada,25100.0,16
New Hampshire,27303.0,11
New Jersey,188496.0,48
New Mexico,8979.0,12
New York,1204127.0,365
North Carolina,346856.0,126
Ohio,562590.0,165
Oklahoma,45216.0,13
Oregon,37626.0,7
Pennsylvania,636296.0,193
Rhode Island,58870.0,15
South Dakota,4821.0,5
Tennessee,180324.0,57
Texas,1143192.0,337
Utah,82362.0,26
Virginia,247184.0,68
Washington,554276.0,178
Wisconsin,85551.0,33
