region,month_name,total_sales
South,Mar,188913.0
South,Jan,173105.0
East,Apr,274653.0
East,Nov,254483.0
Central,May,207898.0
East,Mar,261650.0
Central,Oct,197596.0
South,Nov,173177.0
Central,Apr,212977.0
South,Jul,116522.0
Central,Mar,229654.0
East,Jan,279368.0
West,Apr,289340.0
East,Sep,239611.0
South,Sep,168046.0
West,Aug,241033.0
Central,Nov,192558.0
South,Feb,168588.0
West,Mar,268632.0
South,Dec,185748.0
East,Feb,256407.0
West,Dec,333677.0
West,Sep,273724.0
Central,Sep,195054.0
South,Aug,165926.0
East,Jun,248104.0
West,Jan,298665.0
South,Apr,159043.0
Central,Dec,205757.0
West,Oct,274808.0
Central,Jun,202529.0
Central,Aug,215301.0
East,Oct,319422.0
West,Jun,282499.0
West,Jul,282823.0
West,Nov,275657.0
East,Dec,283545.0
South,Jun,155788.0
East,Jul,262166.0
East,May,267835.0
South,Oct,195465.0
Central,Jul,215544.0
Central,Jan,202843.0
East,Aug,257944.0
Central,Feb,220458.0
South,May,186730.0
West,May,271883.0
West,Feb,192256.0
