segment,month_name,total_sales,total_profit
Corporate,Oct,252765.0,44164.0
Home Office,Jul,130536.0,23322.0
Consumer,Jul,348073.0,63027.0
Corporate,Mar,220291.0,37241.0
Consumer,Nov,330582.0,56453.0
Home Office,Aug,122509.0,21231.0
Consumer,Aug,373775.0,67960.0
Corporate,Aug,209971.0,36565.0
Home Office,Apr,123346.0,21236.0
Consumer,Jun,337270.0,60751.0
Consumer,May,365809.0,64601.0
Home Office,Sep,111073.0,19560.0
Corporate,Jul,200510.0,36729.0
Corporate,Dec,267364.0,47066.0
Corporate,May,247951.0,43738.0
Corporate,Apr,244154.0,41202.0
Home Office,May,130933.0,24182.0
Home Office,Jan,135022.0,25183.0
Home Office,Jun,113658.0,21515.0
Consumer,Sep,365152.0,62591.0
Home Office,Mar,154546.0,24552.0
Consumer,Apr,359210.0,62903.0
Home Office,Nov,138624.0,24271.0
Home Office,Oct,161639.0,28380.0
Consumer,Dec,406177.0,72303.0
Corporate,Nov,261218.0,42652.0
Corporate,Sep,212677.0,37351.0
Corporate,Feb,234034.0,38272.0
Home Office,Feb,113788.0,20270.0
Consumer,Mar,404026.0,71980.0
Consumer,Oct,393840.0,68307.0
Corporate,Jan,266237.0,45986.0
Consumer,Jan,349279.0,62164.0
Corporate,Jun,213710.0,37550.0
Home Office,Dec,140957.0,22876.0
Consumer,Feb,338977.0,62629.0
